gene	mean_KO	mean_WT	mean_dif	mean_pval	feature	location
Rtbdn	0.36	0.1275	0.2325	0.00372672266638517	gene	8:84947990:84955603
Rusc1	0.3125	0.5425	-0.23	4.39898753787807e-05	gene	3:89084978:89092363
Rusc2	0.525	0.365	0.16	3.99999608228352e-05	TES	4:43426092:43428092
Sart1	0.6575	0.84	-0.1825	0.0111238385963783	TES	19:5376522:5378522
Scarb1	0.4025	0.145	0.2575	0.00548954667491203	TES	5:125282319:125284319
Scarletltr	0.2975	0.55	-0.2525	0.00678234187809812	gene	9:64081760:64087045
Scg2	0.7875	0.5975	0.19	0.00641715149463807	gene	1:79435668:79439090
Scml4	0.7875	0.6175	0.17	0.00770079399317502	TES	10:42959782:42961782
Scn5a	0.2875	0.46	-0.1725	0.00744853938503201	TSS	9:119578016:119580016
Scube1	0	0.1925	-0.1925	0.000557686963376252	TSS	15:83724039:83726039
Sec14l1	0.455	0.6425	-0.1875	0.0107140911541338	TES	11:117158268:117160268
Sema6c	0.4475	0.2575	0.19	3.86736542859386e-13	TES	3:95173050:95175050
Sema6d	0.6725	0.49	0.1825	5.30981030165765e-06	gene	2:124611295:124666789
Serpinb13	0.67	0.47	0.2	0.00931613468722942	TES	1:107000195:107002195
Sftpc	0.6675	0.875	-0.2075	4.972591218572e-05	TSS	14:70523081:70525081
Sfxn4	0.9225	0.7175	0.205	0.0178082538819939	gene	19:60838276:60860430
Sgk1	0.58	0.38	0.2	3.04770022725643e-08	gene	10:21995665:21998902
Sgk2	0.8175	0.6375	0.18	3.50379535437068e-05	TES	2:163013139:163015139
Sgsm1	0.68	0.5075	0.1725	2.86039554079632e-19	gene	5:113266673:113309786
Sh3bgrl	0.6725	0.46	0.2125	0.00229134848632268	gene	20:109096406:109161467
Sh3bp2	0.5525	0.3175	0.235	0.00164240241163628	gene	5:34526783:34562639
Sh3bp4	0.79	0.625	0.165	6.80855480194784e-15	gene	1:89071461:89152793
Sh3gl1	0.5375	0.755	-0.2175	0.0100989714661527	TES	17:56015749:56017749
Sh3kbp1	0.8875	0.66	0.2275	0.00183074435611578	TSS	20:159839467:159841467
Shank3	0	0.185	-0.185	5.0422187805798e-07	TSS	15:89498856:89500856
Shbg	0.7625	0.55	0.2125	0.00137663521684854	TSS	11:69616905:69618905
Shkbp1	0	0.19	-0.19	0.000427096978678099	TSS	7:27355008:27357008
Shroom3	0.6	0.405	0.195	1.62285343487151e-05	TSS	5:92808381:92810381
Slc12a5	0.5725	0.4075	0.165	1.23027201490679e-09	gene	2:164968987:164998731
Slc13a2os	0.7125	0.5175	0.195	0.00144551108342462	gene	11:78395484:78404657
Slc16a2	0.6625	0.4125	0.25	0.000870280708051678	TES	20:103696413:103698413
Slc16a3	0.79	0.635	0.155	0.0119240440757621	gene	11:120950066:120958000
Slc22a7	0.2075	0	0.2075	0.00201381307138288	gene	17:46433184:46437477
Slc23a3	0.74	0.565	0.175	0.0041981276252475	TSS	1:75132890:75134890
Slc30a1	0.685	0.8725	-0.1875	0.00083477756324069	TES	1:191912247:191914247
Slc30a2	0.1175	0.3625	-0.245	0.00320084751320198	TSS	4:134342045:134344045
Slc34a1	0.0899999999999999	0.2975	-0.2075	0.00156639823078244	TES	13:55413695:55415695
Slc38a3	0.7175	0.5425	0.175	0.000738520805732082	gene	9:107652154:107667968
Slc39a14	0.6825	0.92	-0.2375	0.000448058603674677	TSS	14:70347433:70349433
Slc4a2	0.46	0.27	0.19	0.000268337696004767	TSS	5:24426520:24428520
Slc51b	0.8075	0.6275	0.18	0.00331369592245739	TES	9:65411752:65413752
Slc52a3	0.45	0.2175	0.2325	0.00049569516708457	TSS	2:151998865:152000865
Slc7a7	0.7275	0.91	-0.1825	5.79706692843222e-06	TES	14:54368441:54370441
Slco4c1	0.8575	0.6925	0.165	0.0181029511587706	gene	1:96819783:96871171
Slfn14	0.775	0.595	0.18	0.00513371673600321	TES	11:83274111:83276111
Slitrk2	0.4375	0.24	0.1975	0.000115567244848939	gene	20:66654158:66660402
Slk	0.495	0.2975	0.1975	0.0135801094951597	TES	19:47644246:47646246
Smarcd3	0.7425	0.5275	0.215	7.56117673515171e-06	TES	5:24591621:24593621
Smc1b	0.3025	0.51	-0.2075	0.00284281673513802	TSS	15:85130957:85132957
Smg6	0.42	0.1925	0.2275	0.00178850496694712	TES	11:75163448:75165448
Smg7	0.745	0.53	0.215	0.00290490410766522	gene	1:152837994:152877168
Smim1	0.7725	0.5775	0.195	0.000208330368126526	gene	4:154021469:154025044
Smug1	0.74	0.535	0.205	6.4135100527402e-05	gene	15:103154289:103162284
Snai1	0.89	0.695	0.195	0.00168003022278065	TES	2:167541811:167543811
Sncaip	0.84	0.675	0.165	3.72419520858601e-05	gene	18:52768810:52914931
Snx21	0.8375	0.665	0.1725	0.00318930163595444	gene	2:164787020:164791770
Snx22	0.895	0.7175	0.1775	2.02863874653655e-05	TES	9:66064175:66066175
Socs3	0.5975	0.4025	0.195	0.000986740957557756	TES	11:117965086:117967086
Sorbs3	0.00750000000000006	0.6475	-0.64	3.63094323050124e-07	TES	14:70179467:70181467
Sox10	0.0225	0.2475	-0.225	0.00187707568898297	TSS	15:79163490:79165490
Sox8	0	0.17	-0.17	1.08518515506222e-08	TSS	17:25569686:25571686
Sp7	0.355	0.1575	0.1975	0.00531415278951599	gene	15:102358176:102365271
Spata21	0.635	0.8225	-0.1875	1.98529488087826e-05	TSS	4:141087344:141089344
Spata2l	0.7275	0.45	0.2775	0.00256547284908006	TES	8:123231257:123233257
Spata4	0.85	0.6775	0.1725	0.00233606415965478	gene	8:54601780:54609098
Spef1	0.58	0.3875	0.1925	4.12531763235588e-05	gene	2:131171260:131173810
Sphk2	0.4525	0.2575	0.195	0.00947510553361803	TES	7:45708462:45710462
Spred1	0	0.175	-0.175	0.000307348280179135	TSS	2:117120070:117122070
Spsb3	0.73	0.5625	0.1675	0.00149189308499788	TES	17:24891147:24893147
Sptbn4	0.505	0.3325	0.1725	1.03378200888017e-11	gene	7:27357382:27393506
Sptlc3	0.775	0.57	0.205	0.00432547084453219	TSS	2:139492919:139494919
Srebf1	0.4875	0.2225	0.265	0.00055181839003808	TES	11:60198088:60200088
Srebf2	0.655	0.42	0.235	0.00639229619041895	TES	15:82203960:82205960
Srrm3	0.6075	0.4375	0.17	3.18860691598785e-09	gene	5:135819105:135873772
Ssrp1	0.45	0.6625	-0.2125	0.00512553159313024	TES	2:85046114:85048114
St8sia1	0	0.1825	-0.1825	0.00070907547614226	TSS	6:142963452:142965452
Stac3	0.1675	0.36	-0.1925	0.0108015971293548	TES	10:127507815:127509815
Stap2	0.555	0.3425	0.2125	0.00539133520907056	gene	17:55998075:56004606
Stard10	0.855	0.685	0.17	5.60520461211992e-05	gene	7:101322318:101345312
Stard3	0	0.19	-0.19	0.00132022823683017	TSS	11:98357367:98359367
Stra6l	0.8075	0.6125	0.195	0.0028898389894923	TSS	4:45847815:45849815
Sun2	0.7575	0.5425	0.215	0.004778439476965	TES	15:79723067:79725067
Sybu	0.765	0.475	0.29	0.00949542255813634	gene	15:44672855:44705488
Syn1	0.5175	0.29	0.2275	4.01107409019708e-06	gene	20:20861510:20919918
Synpo	0.53	0.36	0.17	4.7016266272419e-08	gene	18:60594989:60623305
Syt16	0.8125	0.63	0.1825	0.000133938250844363	TES	12:74266916:74268916
Syt5	0.7175	0.5375	0.18	0.000899292497257093	gene	7:4540764:4545567
Tac4	0.8225	0.625	0.1975	0.0030642714460999	gene	11:95262528:95268261
Taf15	0	0.205	-0.205	0.000755742440492575	TSS	11:83472107:83474107
Taf1d	1	0.715	0.285	0.00361672877587434	TES	9:15315997:15317997
Taok2	0.8	0.61	0.19	0.000106668536608272	TES	7:126864676:126866676
Tbc1d22b	0.8575	0.685	0.1725	0.000264431225372376	TES	17:29605808:29607808
Tbx5	0.5125	0.275	0.2375	8.95380481350912e-06	gene	5:119835662:119884218
Tbxa2r	0.5	0.2675	0.2325	0.000730017224157511	TSS	10:81327702:81329702
Tead3	0.7775	0.595	0.1825	3.03046959954287e-06	gene	17:28332672:28349346
Tenc1	0.475	0.2475	0.2275	0.000464227245523961	TSS	15:102101987:102103987
Tex29	0.545	0.3375	0.2075	0.00960683697091123	gene	8:11841520:11854761
Tfap2e	0	0.1775	-0.1775	0.00519987962720838	TSS	4:126735269:126737269
Tfeb	0.7675	0.57	0.1975	0.00188963708022315	TES	17:47791416:47793416
Thbs3	0.645	0.455	0.19	6.29195631250318e-11	gene	3:89216186:89225837
Thsd4	0.835	0.62	0.215	0.00225011282255601	TSS	9:60510035:60512035
Tie1	0.68	0.865	-0.185	0.000285417846646943	TES	4:118470190:118472190
Timeless	0.655	0.4025	0.2525	0.00425201912592389	TSS	10:128237065:128239065
Tinagl1	0.815	0.6125	0.2025	8.87377282132178e-10	gene	4:130166599:130173802
Tle6	0.835	0.665	0.17	0.000223156084397268	gene	10:81591904:81599900
Tlr7	0.72	0.4775	0.2425	1.85167146846174e-05	TSS	20:167329571:167331571
Tm4sf1	0.615	0.435	0.18	0.000706016728861059	gene	3:57288063:57300919
Tmcc2	0.5225	0.1475	0.375	0.00575058452013007	TES	1:132355314:132357314
Tmcc3	0.485	0.2975	0.1875	0.000925597761822206	gene	10:94515856:94589954
Tmem132b	0.435	0.1525	0.2825	1.70828528708204e-05	gene	5:125533417:125791583
Tmem176b	0.55	0.3475	0.2025	0.000372725267736726	TSS	6:48840374:48842374
Tmem180	0.425	0.2025	0.2225	0.00855529617226781	TES	19:46374254:46376254
Tmem260	0.6225	0.4075	0.215	0.0036447233561597	TES	14:48514159:48516159
Tmem42	0.78	0.965	-0.185	0.00744581755818198	TES	9:123022491:123024491
Tmsb15l	0.4025	0.0449999999999999	0.3575	0.00405898799475597	gene	20:136955987:136975874
Tnfrsf13b	0.115	0.3	-0.185	0.00200643356804755	TES	11:61146642:61148642
Tnfrsf14	0.87	0.6875	0.1825	0.00304086610359444	TES	4:154921209:154923209
Tnfrsf25	0.3625	0.18	0.1825	0.000888737881706089	TSS	4:152115342:152117342
Tnip3	0.4875	0.695	-0.2075	0.0123064187163415	gene	6:65591397:65633040
Tnni3	0.995	0.8	0.195	0.00476076597755341	TES	7:4517307:4519307
Tnnt1	0.81	0.59	0.22	1.13034332411235e-05	gene	7:4505569:4514975
Tnpo3	0.0175000000000001	0.2125	-0.195	0.00432035325165427	TSS	6:29608607:29610607
Tnr	0.78	0.58	0.2	0.00410548925557219	gene	1:159524768:159923922
Tnrc6b	0.8675	0.66	0.2075	0.00212848036189156	gene	15:80799609:80940086
Tnxb	0.475	0.215	0.26	8.32467165329463e-06	TSS	17:34669534:34671534
Tpbg	0.0549999999999999	0.2775	-0.2225	0.0203620763163192	gene	9:85843379:85846055
Traip	0.23	0.0425	0.1875	3.2779174545341e-07	TSS	9:107949962:107951962
Trcg1	0.215	0.915	-0.7	2.95618356234598e-07	TSS	9:57235555:57237555
Treh	0.505	0.8	-0.295	0.000199974354026846	TSS	9:44672232:44674232
Trim13	0.775	0.5925	0.1825	0.000377135918779763	gene	14:61600511:61604945
Trim67	0.3275	0.5625	-0.235	0.00549077531733807	TES	8:124833704:124835704
Tsc22d1	0.545	0.34	0.205	0.00163035908203388	TES	14:76506766:76508766
Tsc22d4	0.69	0.4775	0.2125	1.28616496161542e-05	TES	5:137758747:137760747
Tsen34	0.65	0.8325	-0.1825	0.0127814121998857	gene	7:3695507:3700035
Tspan5	0.395	0.215	0.18	0.00346044731595936	gene	3:138743207:138903433
Ttc22	0.3925	0.165	0.2275	2.82025012175554e-07	TSS	4:106621448:106623448
Ttc30b	0.36	0.66	-0.3	0.00555813267620958	TSS	2:75937462:75939462
Tuba4a	0.4275	0.6625	-0.235	0.00690426333884256	gene	1:75215973:75218253
Tusc5	0.625	0.8275	-0.2025	0.00501241360658266	TES	11:76697664:76699664
Tymp	0.2175	0.435	-0.2175	0.00203020396613531	TSS	15:89376037:89378037
Uba7	0.7	0.4825	0.2175	2.13906380089863e-05	TES	9:107983056:107985056
Ube2g2	0.6275	0.4375	0.19	0.00146878102843642	gene	10:77623320:77644990
Uhrf1	0.695	0.47	0.225	5.93129239811604e-05	gene	17:56305312:56322486
Unc13d	0.5775	0.33	0.2475	0.00532348604006679	TSS	11:116076961:116078961
Unc79	0.8025	0.61	0.1925	0.00109840535175495	gene	12:102949858:103182997
Ung	0.445	0.26	0.185	0.00513647709014334	TES	5:114138321:114140321
Upf3b	0.87	0.675	0.195	0.00206834559572724	TES	20:37090833:37092833
Usp29	0.6325	0.4425	0.19	9.41444615237961e-14	TSS	7:6729582:6731582
Vgll4	0.5275	0.3125	0.215	0.00956931102893117	TES	6:114861091:114863091
Vmn2r114	0.81	0.5775	0.2325	0.00330048251823623	gene	17:23291933:23311313
Wasf2	0.3675	0.18	0.1875	0.000369136858566092	TES	4:133197330:133199330
Wbp2	0.425	0.1825	0.2425	0.00107342952395517	TES	11:116077572:116079572
Wbscr25	0.395	0.1725	0.2225	0.00031917989263829	TSS	5:135000350:135002350
Wfdc6a	0.835	0.5625	0.2725	0.00262093500173355	TES	2:164578518:164580518
Wfdc6b	0.79	0.6	0.19	0.000835356813099327	TSS	2:164612699:164614699
Wnt8b	0.47	0.3025	0.1675	5.91238660314661e-05	TSS	19:44492471:44494471
Wrap53	0.6725	0.4625	0.21	0.000316882931314008	TES	11:69560753:69562753
Xcl1	0.905	0.7225	0.1825	0.00976468005419333	TSS	1:164934510:164936510
Xk	0.8575	0.585	0.2725	4.68303413139015e-07	gene	20:9273783:9312245
Ybx3	0.14	0.3625	-0.2225	0.00840446307096271	TSS	6:131387450:131389450
Yif1a	0.81	0.6375	0.1725	0.00316907254781797	TES	19:5091879:5093879
Ywhah	0.565	0.79	-0.225	0.0111554003931132	TES	5:33026966:33028966
Ywhaq	0.755	0.97	-0.215	5.57295286058761e-05	TES	12:21389328:21391328
Zbed6	0.7325	0.53	0.2025	0.00592693275343627	gene	1:133656878:133659885
Zbtb25	0	0.17	-0.17	1.73193188910493e-06	TSS	12:76368464:76370464
Zbtb44	0.6525	0.8525	-0.2	0.00796333661831814	TES	9:31074885:31076885
Zc3h7a	0.75	0.575	0.175	0.00434726952305681	gene	16:11137593:11175393
Zcchc18	0	0.235	-0.235	1.0794821768762e-06	TSS	20:136992154:136994154
Zcchc9	0.0850000000000002	0.315	-0.23	0.000690006118177084	TSS	13:91806696:91808696
Zdhhc1	0.685	0.85	-0.165	0.0113949323237425	TES	8:105471424:105473424
Zfc3h1	0.53	0.26	0.27	0.0090438226752223	gene	10:115385958:115431771
Zfhx2os	0.9175	0.7175	0.2	0.000376480384112876	TES	14:55074874:55076874
Zfp280c	1	0.825	0.175	5.40406541322623e-08	gene	20:48542625:48590761
Zfp36l2	0	0.195	-0.195	1.82948393787846e-05	gene	17:84184927:84186947
Zfp385a	0.6025	0.21	0.3925	0.00427078060814488	gene	15:103314894:103339086
Zfp503	0.2825	0.495	-0.2125	7.49000874169146e-06	gene	14:21984961:21988601
Zfp575	0.7125	0.4725	0.24	3.95825404069631e-12	gene	7:24584837:24586641
Zfp628	0.2275	0.01	0.2175	0.00902431777800062	TES	7:4921003:4923003
Zfp951	0.5225	0.325	0.1975	0.000428480404744257	TSS	5:104859068:104861068
Zscan2	0.8525	0.6875	0.165	1.94241827220296e-05	TES	7:80875513:80877513
Zxdc	0.8075	0.5975	0.21	0.004774001172401	TES	6:90402486:90404486
