feature.name	chr	start	end	pvalue	qvalue	meth.diff	dist.to.feature	ensembl_gene_id	mgi_symbol	entrezgene_description
ENSMUST00000158826.1	chr10	84798483	84798483	6.36960061547729e-06	0.00971818429202468	47.2222222222222	12701	ENSMUSG00000089451	Gm24226	
ENSMUST00000158840.1	chr9	34966547	34966547	4.66455887525244e-21	2.06679351123577e-17	-89.5833333333333	6530	ENSMUSG00000089465	Gm23702	
ENSMUST00000158905.1	chr9	72249093	72249093	4.95598604837501e-36	3.36548663934324e-31	-98.1481481481482	8047	ENSMUSG00000089530	Gm25163	
ENSMUST00000159177.1	chr15	58652694	58652694	2.60809375506434e-06	0.00415319670197311	-28.5714285714286	4191	ENSMUSG00000037106	Fer1l6	fer-1-like 6 (C. elegans)
ENSMUST00000159298.1	chr9	96939807	96939807	1.186353038641e-17	3.58331544000916e-14	-86.4285714285714	32169	ENSMUSG00000046997	Spsb4	splA/ryanodine receptor domain and SOCS box containing 4
ENSMUST00000159385.7	chr9	44277908	44277908	3.54103010611344e-14	8.03871834884056e-11	-80.3571428571429	707	ENSMUSG00000032131	Abcg4	ATP binding cassette subfamily G member 4
ENSMUST00000159442.1	chr10	43298235	43298235	4.56647853674982e-06	0.00710101366466016	33.4419817470665	-21125	ENSMUSG00000089673	Gm16546	
ENSMUST00000159458.1	chr9	75134202	75134202	6.99186145980625e-19	2.40749503521906e-15	-93.0232558139535	-22	ENSMUSG00000089651	Gm16353	
ENSMUST00000159473.1	chr9	44383699	44383699	4.38234308698149e-21	1.94616491162276e-17	-85.9375	3172	ENSMUSG00000032115	Hyou1	hypoxia up-regulated 1
ENSMUST00000159603.1	chr9	42353073	42353073	1.0871738422812e-29	1.87007393791616e-25	-86.6666666666667	-9080	ENSMUSG00000037705	Tecta	tectorin alpha
ENSMUST00000159619.7	chr5	130028024	130028024	6.40958788219119e-06	0.0097763283980963	39.2307692307692	1224	ENSMUSG00000025533	Asl	argininosuccinate lyase
ENSMUST00000159825.1	chr3	9704673	9704673	8.84811494500287e-07	0.00145347382283993	35.3318250377074	330	ENSMUSG00000027508	Pag1	phosphoprotein associated with glycosphingolipid microdomains 1
ENSMUST00000159854.1	chr5	37555240	37555240	1.85224254271461e-18	6.07001058807578e-15	-83.3601933924255	139383	ENSMUSG00000050248	Evc2	EvC ciliary complex subunit 2
ENSMUST00000159878.1	chr9	65700383	65700383	8.63676552838709e-26	7.49002122448465e-22	-71.2121212121212	762	ENSMUSG00000040524	Zfp609	zinc finger protein 609
ENSMUST00000159938.1	chr16	37623090	37623090	2.6527070314663e-06	0.00422085439293932	-48.2954545454545	1243	ENSMUSG00000022821	Hgd	homogentisate 1, 2-dioxygenase
ENSMUST00000159970.1	chr9	45848727	45848727	2.23133887324343e-21	1.02834678446051e-17	-83.0508474576271	-3996	ENSMUSG00000032086	Bace1	beta-site APP cleaving enzyme 1
ENSMUST00000160041.1	chr9	36845850	36845850	6.91641731067566e-20	2.65615031312061e-16	-78.1818181818182	2074	ENSMUSG00000032118	Fez1	fasciculation and elongation protein zeta 1 (zygin I)
ENSMUST00000160499.2	chr9	74881984	74881984	8.69253770140068e-26	7.53002621147852e-22	-94.6428571428571	15502	ENSMUSG00000043013	Onecut1	one cut domain, family member 1
ENSMUST00000160680.2	chr14	25513842	25513842	2.93595256566717e-06	0.00465494278457583	44.910394265233	11189	ENSMUSG00000007817	Zmiz1	zinc finger, MIZ-type containing 1
ENSMUST00000160702.7	chr19	28879260	28879260	4.41267795487261e-06	0.00687142691520376	-28.2746285085306	-13753	ENSMUSG00000024935	Slc1a1	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1
ENSMUST00000160758.7	chr14	103332875	103332875	4.1624281267644e-09	7.44438660628614e-06	71.3804713804714	13544	ENSMUSG00000033004	Mycbp2	MYC binding protein 2, E3 ubiquitin protein ligase
ENSMUST00000160892.1	chr12	56976768	56976768	5.50995625148998e-06	0.00847032500282643	34.621578099839	3626	ENSMUSG00000035472	Slc25a21	solute carrier family 25 (mitochondrial oxodicarboxylate carrier), member 21
ENSMUST00000160979.8	chr9	74817841	74817841	9.96885149942837e-18	3.03569446807465e-14	-69.7619047619048	-30142	ENSMUSG00000066477	Gm16551	
ENSMUST00000160985.1	chr9	44111632	44111632	8.58728497450797e-09	1.51945688222635e-05	-57.8571428571429	237	ENSMUSG00000053128	Rnf26	ring finger protein 26
ENSMUST00000161200.1	chr9	50817821	50817821	2.15481699207615e-14	4.97273908984515e-11	-73.3875338753387	-5222	ENSMUSG00000032059	Alg9	asparagine-linked glycosylation 9 (alpha 1,2 mannosyltransferase)
ENSMUST00000161353.1	chr5	22007439	22007439	2.5918181688196e-06	0.00412901878855502	41.5388683236383	2826	ENSMUSG00000042453	Reln	reelin
ENSMUST00000161561.7	chr15	3538341	3538341	1.0968212883775e-06	0.00179344139262191	-26.2295081967213	43502	ENSMUSG00000055737	Ghr	growth hormone receptor
ENSMUST00000161653.1	chr15	48079809	48079809	3.41746221664303e-06	0.00538448593951416	51.4285714285714	-78189	ENSMUSG00000022311	Csmd3	CUB and Sushi multiple domains 3
ENSMUST00000162103.1	chr5	21952821	21952821	2.47774583445982e-06	0.00395414688501004	42.8774928774929	-323	ENSMUSG00000090197	Dnaja1-ps	
ENSMUST00000162127.1	chr9	61388294	61388294	1.33794554833776e-14	3.12969988800899e-11	-79.6675191815857	12767	ENSMUSG00000032280	Tle3	transducin-like enhancer of split 3
ENSMUST00000162147.5	chr5	98946687	98946687	2.08748754167308e-07	0.000352550800433035	-59.2592592592593	-2854	ENSMUSG00000029334	Prkg2	protein kinase, cGMP-dependent, type II
ENSMUST00000162148.1	chr5	107741075	107741075	1.6697702478766e-07	0.000283074845537567	32.5	14679	ENSMUSG00000090030	A430072P03Rik	
ENSMUST00000162201.1	chr3	54909368	54909368	4.10937751215745e-06	0.00641607210018176	-36.3636363636364	5664	ENSMUSG00000056306	Sertm1	serine rich and transmembrane domain containing 1
ENSMUST00000162209.1	chr9	45857271	45857271	5.69181328985954e-06	0.00873269916005341	-28.6330049261084	1087	ENSMUSG00000089810	Gm16536	
ENSMUST00000162329.1	chr9	95191583	95191583	6.17642159385373e-15	1.48206855449688e-11	-64.2344497607656	69899	ENSMUSG00000031129	Slc9a9	solute carrier family 9 (sodium/hydrogen exchanger), member 9
ENSMUST00000162716.1	chr13	95133961	95133961	9.91704393852762e-16	2.53132212978412e-12	69.5268361581921	52357	ENSMUSG00000021684	Pde8b	phosphodiesterase 8B
ENSMUST00000163139.7	chr6	89376311	89376311	4.69897430215429e-23	2.72225506029853e-19	87.9091259145167	-13692	ENSMUSG00000030084	Plxna1	plexin A1
ENSMUST00000164009.1	chr12	31283361	31283361	3.40272090679035e-12	6.89314768163212e-09	-39.7058823529412	5188	ENSMUSG00000002900	Lamb1	laminin B1
ENSMUST00000164100.1	chr9	75594795	75594795	5.43381671024366e-16	1.41898176498845e-12	-81.8181818181818	2857	ENSMUSG00000032186	Tmod2	tropomodulin 2
ENSMUST00000164354.1	chr12	40253516	40253516	2.78830058546509e-06	0.00443028539298089	40.7936507936508	-5013	ENSMUSG00000001627	Ifrd1	interferon-related developmental regulator 1
ENSMUST00000164367.1	chr12	106381743	106381743	8.94522521727723e-10	1.63924709491168e-06	62.1262458471761	54377	ENSMUSG00000091280	Gm17032	
ENSMUST00000164650.7	chr9	45183321	45183321	1.80931653606019e-20	7.46216553659953e-17	-95.5555555555556	1289	ENSMUSG00000091996	BC049352	cDNA sequence BC049352
ENSMUST00000165126.8	chr8	70509314	70509314	3.80646710306019e-06	0.0059660983652368	40.8389089037571	310	ENSMUSG00000090137	Uba52	ubiquitin A-52 residue ribosomal protein fusion product 1
ENSMUST00000165252.2	chr9	48444398	48444398	3.18757787521842e-33	1.12637801734603e-28	-86.4535266974291	-6002	ENSMUSG00000063543	Gm5616	
ENSMUST00000165519.1	chr9	52143564	52143564	4.23109700947073e-12	8.52481279147744e-09	-62.7450980392157	24548	ENSMUSG00000035164	Zc3h12c	zinc finger CCCH type containing 12C
ENSMUST00000165656.1	chr13	49728988	49728988	2.22969277578135e-31	5.45845808442382e-27	-89.4736842105263	6871	ENSMUSG00000037851	Iars	isoleucine-tRNA synthetase
ENSMUST00000165682.8	chr9	65407330	65407330	1.44054153601406e-20	6.00625330132327e-17	-82.9268292682927	8798	ENSMUSG00000041696	Rasl12	RAS-like, family 12
ENSMUST00000165858.7	chr9	57826063	57826063	3.22431650185672e-26	3.01916780237076e-22	-93.4782608695652	120	ENSMUSG00000091908	Gm17231	
ENSMUST00000165927.1	chr9	57098676	57098676	4.67448785136701e-21	2.07001840764337e-17	-89.7058823529412	3430	ENSMUSG00000042557	Sin3a	transcriptional regulator, SIN3A (yeast)
ENSMUST00000166414.1	chr17	67845254	67845254	3.4473972173853e-09	6.17972635376142e-06	65.4263565891473	5810	ENSMUSG00000090955	Gm17097	
ENSMUST00000166549.1	chr9	75055168	75055168	2.82072426837286e-16	7.53353660431825e-13	-66.1764705882353	3119	ENSMUSG00000007656	Arpp19	cAMP-regulated phosphoprotein 19
ENSMUST00000166780.1	chr9	45172720	45172720	6.70854651614638e-32	1.8190790982706e-27	-80.4547121378804	-277	ENSMUSG00000091659	Gm17099	
ENSMUST00000167545.2	chr17	56135387	56135387	3.87957002960784e-11	7.49832259080885e-08	38.75	-1545	ENSMUSG00000001227	Sema6b	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B
ENSMUST00000167623.1	chr15	23226111	23226111	1.72098977513833e-23	1.05867149777893e-19	-83.9376846629062	52249	ENSMUSG00000040420	Cdh18	cadherin 18
ENSMUST00000167967.3	chrY	90732943	90732943	4.67938286605945e-10	8.66769486899054e-07	30.2083333333333	-20114	ENSMUSG00000095134	Mid1-ps1	
ENSMUST00000167981.2	chr13	66226296	66226296	3.85716415271532e-18	1.22521849932912e-14	85.1063829787234	1278	ENSMUSG00000091347	Gm10772	
ENSMUST00000168452.1	chr9	36112631	36112631	2.44856737953532e-37	2.27639912167878e-32	-94.3661971830986	16149	ENSMUSG00000091411	Gm5916	predicted gene 5916
ENSMUST00000168456.1	chr9	59409800	59409800	2.30237637086655e-25	1.85361792792602e-21	-96.1538461538462	-3748	ENSMUSG00000025234	Arih1	ariadne RBR E3 ubiquitin protein ligase 1
ENSMUST00000168499.8	chr9	44271467	44271467	1.41909316467729e-19	5.23610416436654e-16	-86.9565217391304	-2869	ENSMUSG00000032109	Nlrx1	NLR family member X1
ENSMUST00000168549.2	chr15	10520790	10520790	1.3565149678956e-08	2.3821718962624e-05	-57.8488372093023	6092	ENSMUSG00000091615	Gm17044	
ENSMUST00000168682.1	chr9	63508378	63508378	1.37172115517421e-24	9.80177007219808e-21	-76.0846928149948	-22974	ENSMUSG00000086539	Gm16759	
ENSMUST00000168686.2	chr5	73203345	73203345	2.59634232997553e-29	4.17197138278049e-25	90.5660377358491	9299	ENSMUSG00000090561	Gm17207	
ENSMUST00000169003.7	chr9	65609763	65609763	3.91668860650464e-18	1.24362044668645e-14	-80.4347826086957	-19885	ENSMUSG00000032387	Rbpms2	RNA binding protein with multiple splicing 2
ENSMUST00000169420.1	chr9	66801685	66801685	1.67364328219129e-17	4.98192822273412e-14	-84.8484848484848	875	ENSMUSG00000092131	BC050972	
ENSMUST00000169573.7	chr9	71590486	71590486	2.8390083431948e-26	2.6808764365664e-22	-89.0625	1780	ENSMUSG00000041361	Myzap	myocardial zonula adherens protein
ENSMUST00000169764.1	chr11	46554256	46554256	3.24432971203812e-06	0.00512203576348368	43.4065934065934	5845	ENSMUSG00000086981	Gm12171	predicted gene 12171
ENSMUST00000170426.1	chr9	49151889	49151889	7.14275888905996e-08	0.000122580815886011	-56.9256756756757	42889	ENSMUSG00000032268	Tmprss5	transmembrane protease, serine 5 (spinesin)
ENSMUST00000170441.3	chr1	139613550	139613550	7.83881661793472e-07	0.00129229824915713	-29.0322580645161	47350	ENSMUSG00000090623	Cfhr3	
ENSMUST00000170517.8	chr9	64959896	64959896	6.12100770950337e-17	1.73098583894626e-13	-82.8947368421053	-1009	ENSMUSG00000034263	Ints14	integrator complex subunit 14
ENSMUST00000170704.1	chr5	62865574	62865574	1.2089265598718e-17	3.64797020942731e-14	93.8644688644689	51753	ENSMUSG00000090326	Dthd1	death domain containing 1
ENSMUST00000170947.2	chr9	51101201	51101201	1.02048399578945e-22	5.6580265728226e-19	-76.1437908496732	878	ENSMUSG00000032057	4833427G06Rik	RIKEN cDNA 4833427G06 gene
ENSMUST00000171071.8	chr18	82695171	82695171	6.63524886713769e-09	1.17940298277798e-05	69.5652173913043	-2289	ENSMUSG00000041258	Zfp236	zinc finger protein 236
ENSMUST00000171224.1	chr4	113149921	113149921	2.98586647863503e-25	2.35651506553663e-21	83.6363636363636	133722	ENSMUSG00000087194	Skint6	selection and upkeep of intraepithelial T cells 6
ENSMUST00000171243.1	chr9	63568365	63568365	1.71631519621174e-13	3.7319585628415e-10	-64.0572390572391	34053	ENSMUSG00000037801	Iqch	IQ motif containing H
ENSMUST00000171632.1	chr9	59445568	59445568	5.75974745025718e-16	1.50108330634205e-12	-71.1538461538462	26666	ENSMUSG00000090516	Rps11-ps1	
ENSMUST00000171900.1	chr9	54953716	54953716	3.99828682807732e-15	9.71804390170273e-12	-58.0246913580247	2614	ENSMUSG00000032301	Psma4	proteasome (prosome, macropain) subunit, alpha type 4
ENSMUST00000172235.1	chr11	119446191	119446191	7.64909197150537e-07	0.0012620861893379	44.0131219245489	-31866	ENSMUSG00000070327	Rnf213	ring finger protein 213
ENSMUST00000172326.2	chr13	57794151	57794151	2.75997417751625e-15	6.79925599095388e-12	86.7924528301887	113437	ENSMUSG00000056222	Spock1	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 1
ENSMUST00000172490.1	chr7	82306010	82306010	5.54543668630281e-06	0.0085198368336644	-27.5862068965517	-29684	ENSMUSG00000070469	Adamtsl3	ADAMTS-like 3
ENSMUST00000173796.2	chr9	36728563	36728563	7.6895543278129e-25	5.70280385452993e-21	-84.7457627118644	-1499	ENSMUSG00000032113	Chek1	checkpoint kinase 1
ENSMUST00000173957.1	chr8	40630925	40630925	2.37865171215786e-06	0.00380261121065117	-41.7781742491823	3835	ENSMUSG00000039431	Mtmr7	myotubularin related protein 7
ENSMUST00000174312.1	chr5	101840314	101840314	3.20170751348706e-15	7.83925306917689e-12	66.6666666666667	161	ENSMUSG00000092354	Gm20548	
ENSMUST00000174372.2	chr4	119111182	119111182	6.2581285433469e-06	0.00955464327895754	-49.8412698412698	2270	ENSMUSG00000028645	Slc2a1	solute carrier family 2 (facilitated glucose transporter), member 1
ENSMUST00000174555.1	chr9	50843594	50843594	3.27901754595778e-35	1.75601791454308e-30	-95.4079254079254	-1707	ENSMUSG00000032058	Ppp2r1b	protein phosphatase 2, regulatory subunit A, beta
ENSMUST00000174621.1	chr5	92734043	92734043	7.44432568856674e-25	5.53934683312289e-21	-81.5458734813573	-2162	ENSMUSG00000092266	Gm20500	
ENSMUST00000174764.1	chr8	87951790	87951790	6.42061226555108e-06	0.00979123116868352	37.2549019607843	2073	ENSMUSG00000045333	Zfp423	zinc finger protein 423
ENSMUST00000174899.2	chr1	67699351	67699351	1.10899903152486e-13	2.43377167725659e-10	-61.4035087719298	82378	ENSMUSG00000095282	Gm22548	
ENSMUST00000175018.1	chr16	78059384	78059384	2.66878675580603e-06	0.00424514222879016	31.3461538461538	8669	ENSMUSG00000092759	Gm25025	
ENSMUST00000175029.1	chr9	41537762	41537762	1.37697420042911e-24	9.83382899463876e-21	-84.7222222222222	1048	ENSMUSG00000092770	Mirlet7a-2	microRNA let7a-2
ENSMUST00000175112.1	chr2	47419195	47419195	3.38881583371542e-28	4.45155501145795e-24	88.135593220339	-122789	ENSMUSG00000092853	Gm25959	
ENSMUST00000175224.1	chr9	52742427	52742427	1.69250905821293e-17	5.03328956368745e-14	-83.0769230769231	-14481	ENSMUSG00000092965	Gm22242	
ENSMUST00000175270.1	chr9	41524726	41524726	6.19157252159465e-09	1.10141777238223e-05	-41.9354838709677	-6699	ENSMUSG00000093011	Mir100	microRNA 100
ENSMUST00000175284.1	chr9	75983059	75983059	1.14908921058656e-19	4.27826235660103e-16	-86.4864864864865	-12033	ENSMUSG00000093025	Gm25300	
ENSMUST00000175291.1	chr7	133883043	133883043	9.22009670646056e-07	0.00151362384514136	40.1050420168067	56699	ENSMUSG00000093032	Gm23631	
ENSMUST00000175301.1	chr9	69459671	69459671	1.34294350658408e-38	1.73347668572221e-33	-92	2729	ENSMUSG00000093042	Mir3109	microRNA 3109
ENSMUST00000175399.1	chr8	73013223	73013223	6.19156422662061e-10	1.14159309241206e-06	-48.014859530996	-3289	ENSMUSG00000093140	Mir28b	microRNA 28b
ENSMUST00000175470.1	chr9	77567541	77567541	5.28206897864254e-14	1.18448231077894e-10	-84.6153846153846	-10173	ENSMUSG00000093211	Gm25250	
ENSMUST00000175473.1	chr12	42566482	42566482	2.6344069123179e-07	0.000443288969591952	-29.3103448275862	284768	ENSMUSG00000093214	Gm25248	
ENSMUST00000175498.1	chr9	64215040	64215040	7.5467650821302e-23	4.25219563279527e-19	80	-10483	ENSMUSG00000093239	Gm24106	
ENSMUST00000175632.1	chr19	35361876	35361876	4.98658264669007e-06	0.00771129431867659	-30.6398234969664	-85355	ENSMUSG00000093373	Gm23075	
ENSMUST00000175708.1	chr6	58506166	58506166	6.23315320110153e-08	0.000107217971028075	58.0586080586081	-1430	ENSMUSG00000093588	Vmn1r-ps23	
ENSMUST00000175730.1	chr7	118802718	118802718	8.19931460236129e-13	1.72081235822123e-09	66.3690476190476	-4114	ENSMUSG00000030982	Vps35l	VPS35 endosomal protein sorting factor like
ENSMUST00000176002.1	chr9	70307230	70307230	1.06742103024084e-15	2.71438579927291e-12	-68.6594202898551	98524	ENSMUSG00000093763	Mir5626	microRNA 5626
ENSMUST00000176020.1	chr9	37003026	37003026	1.0178499166265e-10	1.93235929166302e-07	-46.4788732394366	-12732	ENSMUSG00000093721	Gm3896	
ENSMUST00000176049.1	chr9	35899143	35899143	1.3715541116533e-08	2.40831131251352e-05	-36.3711001642036	-9280	ENSMUSG00000078934	Pate13	prostate and testis expressed 13
ENSMUST00000176126.1	chr9	58587190	58587190	2.41074577541593e-31	5.83764030043675e-27	-82.8947368421053	4748	ENSMUSG00000032336	Nptn	neuroplastin
ENSMUST00000176318.1	chr9	45262049	45262049	9.93071485540961e-10	1.8174961734123e-06	-37.3493975903614	996	ENSMUSG00000093722	Gm20612	
ENSMUST00000176343.1	chr2	122949241	122949241	1.94693436675368e-06	0.00313135992214144	50	149481	ENSMUSG00000005803	Sqor	sulfide quinone oxidoreductase
ENSMUST00000176383.2	chr3	5370727	5370727	1.43443118169706e-09	2.60966673398954e-06	57.1428571428571	129057	ENSMUSG00000025255	Zfhx4	zinc finger homeodomain 4
ENSMUST00000176450.1	chr9	64036025	64036025	6.34198599081647e-24	4.12037218452177e-20	-92.7232142857143	5441	ENSMUSG00000093616	1700055C04Rik	RIKEN cDNA 1700055C04 gene
ENSMUST00000176611.1	chr9	35192913	35192913	1.83396869321852e-10	3.44240550387302e-07	-83.1103678929766	-1514	ENSMUSG00000032041	Tirap	toll-interleukin 1 receptor (TIR) domain-containing adaptor protein
ENSMUST00000176636.4	chr9	43184807	43184807	9.80211909129634e-27	9.95426666556277e-23	-90.7294832826748	20949	ENSMUSG00000032015	Pou2f3	POU domain, class 2, transcription factor 3
ENSMUST00000176676.1	chr9	42538151	42538151	4.04856139057648e-12	8.16230473409036e-09	-49.1228070175439	-17321	ENSMUSG00000093745	Gm24420	
ENSMUST00000176682.1	chr9	50764275	50764275	2.20202204286522e-12	4.50462095056359e-09	-81.1320754716981	288	ENSMUSG00000037971	1110032A03Rik	RIKEN cDNA 1110032A03 gene
ENSMUST00000176808.1	chr9	45281953	45281953	8.04035448140923e-16	2.07227889403683e-12	-77.7777777777778	-12805	ENSMUSG00000032089	Il10ra	interleukin 10 receptor, alpha
ENSMUST00000176884.1	chr9	54707335	54707335	2.21316475284494e-06	0.00354355821111386	-35	-978	ENSMUSG00000093441	Mir5710	microRNA 5710
ENSMUST00000176950.1	chr9	64085696	64085696	5.02634014931204e-20	1.96508220763642e-16	-83.8813151563753	4937	ENSMUSG00000093759	Scarletltr	
ENSMUST00000177044.1	chr15	79925166	79925166	1.59419585782087e-06	0.00257890313402497	-33.9622641509434	7351	ENSMUSG00000053411	Cbx7	chromobox 7
ENSMUST00000177152.1	chr2	101576892	101576892	4.65367022614535e-06	0.00722881989039852	40.8730158730159	-768	ENSMUSG00000027165	B230118H07Rik	RIKEN cDNA B230118H07 gene
ENSMUST00000177185.1	chr14	39164780	39164780	2.81371508060511e-06	0.00446793894595195	44.0622972096042	-55291	ENSMUSG00000093383	Gm20642	
ENSMUST00000177384.1	chr9	50769312	50769312	2.49898790622259e-26	2.38284555844847e-22	-86.6666666666667	-750	ENSMUSG00000037845	Fdxacb1	ferredoxin-fold anticodon binding domain containing 1
ENSMUST00000177475.1	chr15	64142500	64142500	5.018384232602e-06	0.00775816815842712	-28.2312925170068	-18695	ENSMUSG00000022377	Asap1	ArfGAP with SH3 domain, ankyrin repeat and PH domain1
ENSMUST00000177528.1	chr9	58684617	58684617	2.38229398961377e-13	5.13360917011725e-10	-82.1153846153846	11395	ENSMUSG00000093473	Gm20620	
ENSMUST00000177635.1	chr5	80482085	80482085	3.54424304364611e-06	0.00557299549319986	40.3891789273849	383179	ENSMUSG00000095594	Gm24304	
ENSMUST00000177760.1	chr11	60584694	60584694	3.54437978337975e-14	8.0451533112212e-11	66.4341085271318	7409	ENSMUSG00000096363	Gm12621	
ENSMUST00000177787.1	chr9	40672419	40672419	2.10556199024599e-13	4.5567684269201e-10	-61.1940298507463	1808	ENSMUSG00000094204	Gm21915	
ENSMUST00000177893.1	chrY	90761396	90761396	1.41211306020436e-10	2.66691756546026e-07	51.5384615384615	-6576	ENSMUSG00000095366	Gm21860	
ENSMUST00000178045.7	chr10	39884321	39884321	1.66254425795257e-09	3.01694257651119e-06	63.8011695906433	11501	ENSMUSG00000096687	Mfsd4b4	
ENSMUST00000178065.2	chr9	47026951	47026951	7.711258857811e-16	1.98942924187892e-12	-86.6666666666667	28212	ENSMUSG00000094893	Gm4791	predicted gene 4791
ENSMUST00000178345.3	chr5	8190376	8190376	1.25919877934488e-06	0.00205228862272436	35.2941176470588	10742	ENSMUSG00000094226	Gm21759	
ENSMUST00000178395.1	chr1	46526781	46526781	3.39975778291351e-07	0.000569496872616083	-32.3479932708483	-82180	ENSMUSG00000101337	Dnah7c	dynein, axonemal, heavy chain 7C
ENSMUST00000178509.2	chr9	44461069	44461069	1.20678034420933e-16	3.31545693010624e-13	-95.2380952380952	-3174	ENSMUSG00000094437	Gm9830	
ENSMUST00000178828.1	chr13	120182452	120182452	5.91604416883533e-06	0.00905892924656047	44.2176870748299	9270	ENSMUSG00000095653	Gm21818	predicted gene, 21818
ENSMUST00000178926.1	chr18	52072739	52072739	3.08224194386089e-06	0.00487599465411147	-40.2187902187902	81869	ENSMUSG00000096863	Gm22259	
ENSMUST00000178929.2	chr17	39695546	39695546	1.10308921888091e-06	0.0018033126729334	39.7435897435897	54594	ENSMUSG00000095104	Esp15	exocrine gland secreted peptide 15
ENSMUST00000178933.2	chr5	91802976	91802976	5.61844897658791e-21	2.46843938888158e-17	79.6610169491525	4098	ENSMUSG00000096726	Gm5558	
ENSMUST00000178942.1	chr15	85460255	85460255	8.44001796267297e-18	2.58881256386614e-14	77.5510204081633	42973	ENSMUSG00000096607	7530416G11Rik	RIKEN cDNA 7530416G11 gene
ENSMUST00000179180.1	chr11	25739651	25739651	6.60595455149923e-11	1.26333537627598e-07	49.8519067012218	29491	ENSMUSG00000032985	5730522E02Rik	
ENSMUST00000179241.1	chr9	42303168	42303168	2.28759252738251e-15	5.67311574905866e-12	-76.2257169287697	14514	ENSMUSG00000096114	Gm26272	
ENSMUST00000179485.2	chr9	72502529	72502529	4.45608926299593e-15	1.08005029991118e-11	-81.5384615384615	8806	ENSMUSG00000095555	Gm28010	
ENSMUST00000179668.1	chr13	111600779	111600779	1.6591005671899e-22	8.96024850982555e-19	76.9642857142857	-7169	ENSMUSG00000096842	Gm10736	
ENSMUST00000179708.1	chr9	47519416	47519416	8.47986561681679e-14	1.87492507338048e-10	-68	6307	ENSMUSG00000094895	Gm22286	
ENSMUST00000179799.1	chr3	59860104	59860104	3.83503394485749e-06	0.0060090637952007	-44.4444444444444	-947	ENSMUSG00000095522	Gm8298	predicted gene 8298
ENSMUST00000179814.2	chr19	9754048	9754048	8.26339397034934e-07	0.00135999677395768	-45.6153279292557	-93514	ENSMUSG00000096872	Scgb2a2	secretoglobin, family 2A, member 2
ENSMUST00000179911.1	chr9	45535746	45535746	1.71005499559772e-14	3.96745127644695e-11	-80.4878048780488	99067	ENSMUSG00000096202	Gm22069	
ENSMUST00000179930.2	chr9	70826985	70826985	2.00986555645451e-26	1.95221027801945e-22	-71.1111111111111	-25591	ENSMUSG00000096160	Gm3436	
ENSMUST00000180099.1	chr6	97726148	97726148	2.08004992938276e-06	0.00333755206752761	31.8181818181818	-4291	ENSMUSG00000094510	Gm24565	
ENSMUST00000180221.2	chr9	43841041	43841041	2.32733761516375e-21	1.07006331189156e-17	-84.2105263157895	11212	ENSMUSG00000096322	Gm3898	
ENSMUST00000180384.2	chr9	41006341	41006341	3.15286594462927e-12	6.40027972471857e-09	-73.2142857142857	-1714	ENSMUSG00000032021	Crtam	cytotoxic and regulatory T cell molecule
ENSMUST00000180488.7	chr9	69687307	69687307	2.74553285352504e-17	8.02548034224421e-14	-58.5714285714286	-71433	ENSMUSG00000097623	B230323A14Rik	RIKEN cDNA B230323A14 gene
ENSMUST00000180497.1	chr3	71076771	71076771	2.37989362885168e-06	0.00380420721377128	-37.7003484320558	-269481	ENSMUSG00000097252	Gm6634	predicted gene 6634
ENSMUST00000180561.1	chr9	70175701	70175701	2.53058521872257e-07	0.000426094431618925	-58.0645161290323	21848	ENSMUSG00000097720	Gm26849	
ENSMUST00000180749.1	chr9	76023177	76023177	6.53615514263379e-19	2.25954896578728e-15	-77.5	-7986	ENSMUSG00000097836	Gm26903	
ENSMUST00000180837.1	chr1	114357811	114357811	9.77346260633587e-07	0.00160227819358973	30.8882417182381	-393678	ENSMUSG00000097648	9330185C12Rik	
ENSMUST00000180997.2	chr9	72409988	72409988	1.29977619495096e-15	3.28545872228605e-12	-66.1701423369745	-44	ENSMUSG00000097211	BC065403	cDNA sequence BC065403
ENSMUST00000181057.1	chr3	54588565	54588565	7.46450857628477e-24	4.81561838244354e-20	87.9310344827586	-42874	ENSMUSG00000097599	Gm26678	
ENSMUST00000181129.1	chr9	34562847	34562847	3.95791532262212e-19	1.39764326003319e-15	-69.5992179863148	26458	ENSMUSG00000097355	Gm26662	
ENSMUST00000181151.1	chr9	64055380	64055380	5.89641696129371e-10	1.08807332608859e-06	-58.8235294117647	5553	ENSMUSG00000097036	1110036E04Rik	RIKEN cDNA 1110036E04 gene
ENSMUST00000181204.1	chr18	81419313	81419313	2.72910767925135e-10	5.09200663902718e-07	-46.6666666666667	-183248	ENSMUSG00000097181	4930594M17Rik	
ENSMUST00000181289.1	chr9	57971949	57971949	4.17703553320427e-14	9.44138600938913e-11	-76.4705882352941	-26092	ENSMUSG00000097604	Gm17322	
ENSMUST00000181290.1	chr12	86909000	86909000	8.27460471294962e-10	1.51902669694192e-06	44.6808510638298	-16434	ENSMUSG00000097208	Gm26698	
ENSMUST00000181296.1	chr9	41590297	41590297	5.39173176341257e-06	0.00830738739610083	-36.9565217391304	1805	ENSMUSG00000074415	3110039I08Rik	RIKEN cDNA 3110039I08 gene
