location	group	ratio
chrX:41910901:41912901	mC_vs_hmC_WT	2.60882391038433
chrX:48593373:48595373	mC_vs_hmC_WT	2.26770463125749
chrX:48593452:48595452	mC_vs_hmC_WT	2.26770463125749
chrX:50634258:50636258	mC_vs_hmC_WT	1.41388376681693
chrX:51679477:51681477	mC_vs_hmC_WT	2.2177858790145
chrX:57408148:57410148	mC_vs_hmC_WT	11.3330274502873
chrX:58029627:58031627	mC_vs_hmC_WT	1.57870411444381
chrX:59133436:59135436	mC_vs_hmC_WT	1.44458343425894
chrX:60892430:60894430	mC_vs_hmC_WT	1.81412729687698
chrX:70476043:70478043	mC_vs_hmC_WT	1.97504650986548
chrX:73227305:73229305	mC_vs_hmC_WT	1.91666963116601
chrX:73672132:73674132	mC_vs_hmC_WT	1.91186301355897
chrX:73785897:73787897	mC_vs_hmC_WT	1.45274082911608
chrX:73786027:73788027	mC_vs_hmC_WT	1.45274082911608
chrX:73786142:73788142	mC_vs_hmC_WT	1.45274082911608
chrX:74281717:74283717	mC_vs_hmC_WT	1.88967003793753
chrX:75415584:75417584	mC_vs_hmC_WT	1.88142002168331
chrX:75415627:75417627	mC_vs_hmC_WT	1.88142002168331
chrX:77794960:77796960	mC_vs_hmC_WT	1.75677587003102
chrX:99041580:99043580	mC_vs_hmC_WT	2.7158895101678
chrX:99820068:99822068	mC_vs_hmC_WT	1.88431641487051
chrX:99974605:99976605	mC_vs_hmC_WT	1.60593729838229
chrX:100773494:100775494	mC_vs_hmC_WT	1.46379454388457
chrX:101084405:101086405	mC_vs_hmC_WT	1.9499505897328
chrX:101221563:101223563	mC_vs_hmC_WT	1.27944469887075
chrX:101273090:101275090	mC_vs_hmC_WT	2.00364143288311
chrX:102118464:102120464	mC_vs_hmC_WT	1.55443362437489
chrX:102187371:102189371	mC_vs_hmC_WT	1.70544089246348
chrX:102251181:102253181	mC_vs_hmC_WT	1.35776702252488
chrX:102250843:102252843	mC_vs_hmC_WT	1.4359933749295
chrX:102251650:102253650	mC_vs_hmC_WT	1.28554326335812
chrX:105119395:105121395	mC_vs_hmC_WT	2.39204926255818
chrX:120289326:120291326	mC_vs_hmC_WT	1.66831647469187
chrX:134294224:134296224	mC_vs_hmC_WT	1.51135916636015
chrX:135741691:135743691	mC_vs_hmC_WT	2.50800642190317
chrX:135741691:135743691	mC_vs_hmC_WT	2.50800642190317
chrX:135741691:135743691	mC_vs_hmC_WT	2.50800642190317
chrX:135741691:135743691	mC_vs_hmC_WT	2.50800642190317
chrX:137119326:137121326	mC_vs_hmC_WT	1.96540606191586
chrX:140599522:140601522	mC_vs_hmC_WT	2.24145230522034
chrX:141724217:141726217	mC_vs_hmC_WT	2.31962734152477
chrX:144316965:144318965	mC_vs_hmC_WT	1.8150682287372
chrX:151343222:151345222	mC_vs_hmC_WT	1.87826365467418
chrX:152768486:152770486	mC_vs_hmC_WT	1.80541269112178
chrX:160137336:160139336	mC_vs_hmC_WT	1.52558881554162
chrX:164418786:164420786	mC_vs_hmC_WT	1.96266331957689
chrX:167208218:167210218	mC_vs_hmC_WT	1.73520325083296
chr1:9544407:9546407	mC_vs_hmC_KO	0.767072832629322
chr1:15891722:15893722	mC_vs_hmC_KO	0.753061207670037
chr1:20819213:20821213	mC_vs_hmC_KO	0.691792793351036
chr1:33837914:33839914	mC_vs_hmC_KO	1.64524527559638
chr1:39576347:39578347	mC_vs_hmC_KO	0.969688356170005
chr1:42696145:42698145	mC_vs_hmC_KO	1.17485117452853
chr1:50926522:50928522	mC_vs_hmC_KO	1.05427076154364
chr1:52726318:52728318	mC_vs_hmC_KO	0.783526507006178
chr1:58651640:58653640	mC_vs_hmC_KO	0.783724209014332
chr1:74283738:74285738	mC_vs_hmC_KO	0.815119238005861
chr1:74284033:74286033	mC_vs_hmC_KO	0.81160169182269
chr1:74950651:74952651	mC_vs_hmC_KO	0.927112275803051
chr1:75191010:75193010	mC_vs_hmC_KO	0.813377053616305
chr1:75191159:75193159	mC_vs_hmC_KO	0.813377053616305
chr1:75218253:75220253	mC_vs_hmC_KO	1.04051980551897
chr1:85893509:85895509	mC_vs_hmC_KO	0.935325828290228
chr1:86669573:86671573	mC_vs_hmC_KO	1.0909675705941
chr1:89930176:89932176	mC_vs_hmC_KO	0.777959502567812
chr1:90997726:90999726	mC_vs_hmC_KO	1.02868142414952
chr1:93511103:93513103	mC_vs_hmC_KO	0.757218985578826
chr1:105662676:105664676	mC_vs_hmC_KO	0.760562490968851
chr1:105662860:105664860	mC_vs_hmC_KO	0.760562490968851
chr1:120339581:120341581	mC_vs_hmC_KO	1.03766815523591
chr1:129272303:129274303	mC_vs_hmC_KO	0.939207811764332
chr1:131827011:131829011	mC_vs_hmC_KO	0.806645621385094
chr1:132297625:132299625	mC_vs_hmC_KO	0.912962207346113
chr1:132390281:132392281	mC_vs_hmC_KO	1.00692933362339
chr1:135374063:135376063	mC_vs_hmC_KO	0.829293624277902
chr1:153486660:153488660	mC_vs_hmC_KO	0.85905654997935
chr1:159231325:159233325	mC_vs_hmC_KO	1.07308066895909
chr1:164248045:164250045	mC_vs_hmC_KO	0.948454126056876
chr1:165460207:165462207	mC_vs_hmC_KO	0.934146382600322
chr1:171269327:171271327	mC_vs_hmC_KO	0.86685026704353
chr1:171328144:171330144	mC_vs_hmC_KO	1.01943531069272
chr1:172026268:172028268	mC_vs_hmC_KO	0.845477878303494
chr1:172147014:172149014	mC_vs_hmC_KO	0.996131953963031
chr1:182281759:182283759	mC_vs_hmC_KO	0.916397676404448
chr1:182763905:182765905	mC_vs_hmC_KO	0.865870953719431
chr1:184033460:184035460	mC_vs_hmC_KO	0.939667892571602
chr1:184810300:184812300	mC_vs_hmC_KO	1.02184316394945
chr1:184882036:184884036	mC_vs_hmC_KO	0.864220220385601
chr1:189006840:189008840	mC_vs_hmC_KO	1.10333814456704
chr1:191324964:191326964	mC_vs_hmC_KO	0.994912358084378
chr1:192189776:192191776	mC_vs_hmC_KO	0.947103212773621
chr1:193129251:193131251	mC_vs_hmC_KO	0.841253410940682
chr2:3511814:3513814	mC_vs_hmC_KO	0.866241843175615
chr2:3512064:3514064	mC_vs_hmC_KO	0.866241843175615
chr2:4716830:4718830	mC_vs_hmC_KO	0.96384212154691
chr2:9888540:9890540	mC_vs_hmC_KO	0.818719356636356
chr2:17730068:17732068	mC_vs_hmC_KO	1.15161163120542
chr2:18026248:18028248	mC_vs_hmC_KO	1.0838897032241
chr2:18997121:18999121	mC_vs_hmC_KO	0.741736898993162
chr2:24948801:24950801	mC_vs_hmC_KO	1.01565287265654
chr2:25094205:25096205	mC_vs_hmC_KO	0.860338516997706
chr2:25261597:25263597	mC_vs_hmC_KO	0.870520049027807
chr2:25290219:25292219	mC_vs_hmC_KO	0.89923315181458
chr2:26139506:26141506	mC_vs_hmC_KO	0.773961893379502
chr2:29054066:29056066	mC_vs_hmC_KO	0.907785473046506
chr2:29123991:29125991	mC_vs_hmC_KO	0.895469841405417
chr2:29826388:29828388	mC_vs_hmC_KO	0.948375457069792
chr2:29889062:29891062	mC_vs_hmC_KO	0.982054456550974
chr2:30092635:30094635	mC_vs_hmC_KO	0.829403050307996
chr2:30827300:30829300	mC_vs_hmC_KO	0.821036829996973
chr2:31244922:31246922	mC_vs_hmC_KO	0.996418910246409
chr2:32394889:32396889	mC_vs_hmC_KO	1.14254175858779
chr2:32875133:32877133	mC_vs_hmC_KO	0.819463523644343
chr2:32981056:32983056	mC_vs_hmC_KO	0.951522514242195
chr2:52675609:52677609	mC_vs_hmC_KO	0.817626042932401
chr2:52675143:52677143	mC_vs_hmC_KO	0.905535672774311
chr2:52674859:52676859	mC_vs_hmC_KO	0.978251010996511
chr2:53190187:53192187	mC_vs_hmC_KO	1.1296366859351
chr2:53191083:53193083	mC_vs_hmC_KO	0.997872028196231
chr2:71366554:71368554	mC_vs_hmC_KO	0.644039482281322
chr2:74674012:74676012	mC_vs_hmC_KO	0.897102712332907
chr2:76646994:76648994	mC_vs_hmC_KO	1.0919143325989
chr2:80637811:80639811	mC_vs_hmC_KO	0.976681858901791
chr2:80638263:80640263	mC_vs_hmC_KO	0.976681858901791
chr2:90579647:90581647	mC_vs_hmC_KO	1.21108442035688
chr2:90884785:90886785	mC_vs_hmC_KO	0.862870035430683
chr2:91255812:91257812	mC_vs_hmC_KO	0.973590279054703
chr2:92458794:92460794	mC_vs_hmC_KO	0.884045919903507
chr2:93045144:93047144	mC_vs_hmC_KO	0.964258973144454
chr2:104741801:104743801	mC_vs_hmC_KO	0.989346943934202
chr2:104815696:104817696	mC_vs_hmC_KO	0.920640913270957
chr2:121806057:121808057	mC_vs_hmC_KO	1.30017155611192
chr2:127142457:127144457	mC_vs_hmC_KO	0.725136968366089
chr2:127141590:127143590	mC_vs_hmC_KO	0.748996377537673
chr2:129099995:129101995	mC_vs_hmC_KO	0.758101517205568
chr2:129128699:129130699	mC_vs_hmC_KO	0.74572373442749
chr2:130562749:130564749	mC_vs_hmC_KO	0.681875703257163
chr2:144331080:144333080	mC_vs_hmC_KO	0.575941982497771
chr2:144330362:144332362	mC_vs_hmC_KO	0.587122910601728
chr2:147183082:147185082	mC_vs_hmC_KO	0.88103002306217
chr2:147363993:147365993	mC_vs_hmC_KO	0.933364285514183
chr2:148671614:148673614	mC_vs_hmC_KO	1.0059568565715
chr2:148671640:148673640	mC_vs_hmC_KO	1.0059568565715
chr2:152626007:152628007	mC_vs_hmC_KO	1.23467099749544
chr2:154656025:154658025	mC_vs_hmC_KO	0.569963336434333
chr2:155235532:155237532	mC_vs_hmC_KO	0.722979600930558
chr2:155235607:155237607	mC_vs_hmC_KO	0.722979600930558
chr2:155825925:155827925	mC_vs_hmC_KO	1.09476151134023
chr2:156861945:156863945	mC_vs_hmC_KO	0.818466494627522
chr2:156862121:156864121	mC_vs_hmC_KO	0.834284500667619
chr2:158665732:158667732	mC_vs_hmC_KO	0.85340841615021
chr2:160366065:160368065	mC_vs_hmC_KO	0.622152930499332
chr2:164459970:164461970	mC_vs_hmC_KO	0.809668099274703
chr2:164910750:164912750	mC_vs_hmC_KO	0.828250325179935
chr2:166792766:166794766	mC_vs_hmC_KO	0.811891518567188
chr2:166995299:166997299	mC_vs_hmC_KO	0.644268908603288
chr2:167348178:167350178	mC_vs_hmC_KO	0.915007223127087
chr2:167931326:167933326	mC_vs_hmC_KO	0.785974899927142
chr2:168766201:168768201	mC_vs_hmC_KO	0.699150188282885
chr2:172549990:172551990	mC_vs_hmC_KO	0.958261594970718
chr2:173736570:173738570	mC_vs_hmC_KO	0.944557667301853
chr2:180272465:180274465	mC_vs_hmC_KO	1.04245535223294
chr2:181038177:181040177	mC_vs_hmC_KO	0.900981685167783
chr2:181600318:181602318	mC_vs_hmC_KO	0.805788516732238
chr3:8666038:8668038	mC_vs_hmC_KO	1.11124203369467
chr3:27370350:27372350	mC_vs_hmC_KO	1.17563603816861
chr3:28262213:28264213	mC_vs_hmC_KO	1.03322182415132
chr3:34649004:34651004	mC_vs_hmC_KO	1.11897342799874
chr3:36150079:36152079	mC_vs_hmC_KO	1.12862110814096
chr3:37418596:37420596	mC_vs_hmC_KO	0.843342489832421
chr3:65957225:65959225	mC_vs_hmC_KO	0.921388594228111
chr3:79566679:79568679	mC_vs_hmC_KO	1.00822048696407
chr3:88912950:88914950	mC_vs_hmC_KO	0.739663700406103
chr3:89244199:89246199	mC_vs_hmC_KO	0.806613388922731
chr3:89244013:89246013	mC_vs_hmC_KO	0.794039526760597
chr3:89349010:89351010	mC_vs_hmC_KO	1.00414767906188
chr3:94477294:94479294	mC_vs_hmC_KO	0.751253930612976
chr3:94477548:94479548	mC_vs_hmC_KO	0.751253930612976
chr3:95240109:95242109	mC_vs_hmC_KO	0.897699021271347
chr3:95753977:95755977	mC_vs_hmC_KO	0.858559226200091
chr3:95892920:95894920	mC_vs_hmC_KO	0.880152066804598
chr3:97657211:97659211	mC_vs_hmC_KO	0.838157039627873
chr3:99252759:99254759	mC_vs_hmC_KO	1.03522561094843
chr3:105703598:105705598	mC_vs_hmC_KO	1.05243337839434
chr3:107695548:107697548	mC_vs_hmC_KO	0.954132837225686
chr3:108085666:108087666	mC_vs_hmC_KO	0.930804931966982
chr3:108084426:108086426	mC_vs_hmC_KO	1.02940215529757
chr3:108199834:108201834	mC_vs_hmC_KO	0.509731647196837
chr3:108652912:108654912	mC_vs_hmC_KO	0.809813961995235
chr3:108652939:108654939	mC_vs_hmC_KO	0.809813961995235
chr3:108652989:108654989	mC_vs_hmC_KO	0.809813961995235
chr3:121262316:121264316	mC_vs_hmC_KO	0.831620430954794
chr3:122418779:122420779	mC_vs_hmC_KO	1.13427150270262
chr3:124320036:124322036	mC_vs_hmC_KO	0.879813647765694
chr3:129969206:129971206	mC_vs_hmC_KO	1.09355149719327
chr3:131271101:131273101	mC_vs_hmC_KO	1.00444396332555
chr3:131302227:131304227	mC_vs_hmC_KO	0.847171588322723
chr3:132682879:132684879	mC_vs_hmC_KO	1.24214286360272
chr3:132683143:132685143	mC_vs_hmC_KO	1.24214286360272
chr3:146148832:146150832	mC_vs_hmC_KO	0.598778024156672
chr3:157946465:157948465	mC_vs_hmC_KO	0.696584684463868
chr4:3573768:3575768	mC_vs_hmC_KO	0.670681352841727
chr4:3573878:3575878	mC_vs_hmC_KO	0.670681352841727
chr4:13742301:13744301	mC_vs_hmC_KO	0.662124691331543
chr4:34613942:34615942	mC_vs_hmC_KO	0.904806640696439
chr4:34613957:34615957	mC_vs_hmC_KO	0.904806640696439
chr4:42999507:43001507	mC_vs_hmC_KO	1.19601919938551
chr4:44011642:44013642	mC_vs_hmC_KO	0.961365597007534
chr4:44011649:44013649	mC_vs_hmC_KO	0.961365597007534
chr4:46535141:46537141	mC_vs_hmC_KO	0.719095277481469
chr4:48278589:48280589	mC_vs_hmC_KO	0.789863640451573
chr4:48278759:48280759	mC_vs_hmC_KO	0.789863640451573
chr4:55531475:55533475	mC_vs_hmC_KO	0.899928145169047
chr4:59188549:59190549	mC_vs_hmC_KO	0.647527285745507
chr4:88032407:88034407	mC_vs_hmC_KO	0.871462711682017
chr4:89687197:89689197	mC_vs_hmC_KO	1.17617141820765
chr4:95051222:95053222	mC_vs_hmC_KO	0.881479575995365
chr4:108300090:108302090	mC_vs_hmC_KO	0.927038371384741
chr4:118436343:118438343	mC_vs_hmC_KO	0.717504046394259
chr4:120746176:120748176	mC_vs_hmC_KO	0.762744875346642
chr4:123104164:123106164	mC_vs_hmC_KO	0.755888382567922
chr4:124656645:124658645	mC_vs_hmC_KO	1.02131099111577
chr4:126467421:126469421	mC_vs_hmC_KO	1.02895385037359
chr4:126752429:126754429	mC_vs_hmC_KO	1.10789581196209
chr4:126752554:126754554	mC_vs_hmC_KO	1.10789581196209
chr4:126752769:126754769	mC_vs_hmC_KO	1.10789581196209
chr4:130573036:130575036	mC_vs_hmC_KO	1.21328117986445
chr4:131837278:131839278	mC_vs_hmC_KO	0.907708946636159
chr4:131842470:131844470	mC_vs_hmC_KO	1.03523235935718
chr4:132532659:132534659	mC_vs_hmC_KO	0.940401152685489
chr4:133010505:133012505	mC_vs_hmC_KO	0.90644947622889
chr4:133129632:133131632	mC_vs_hmC_KO	0.722607085669663
chr4:133276790:133278790	mC_vs_hmC_KO	0.881581161321503
chr4:133886797:133888797	mC_vs_hmC_KO	0.992884057392802
chr4:134913916:134915916	mC_vs_hmC_KO	0.732341031670812
chr4:136246956:136248956	mC_vs_hmC_KO	0.852875775057977
chr4:136309941:136311941	mC_vs_hmC_KO	0.99475491827177
chr4:136955816:136957816	mC_vs_hmC_KO	0.76128555523555
chr4:137861236:137863236	mC_vs_hmC_KO	0.573494282997632
chr4:141138796:141140796	mC_vs_hmC_KO	0.713281205960415
chr4:141873920:141875920	mC_vs_hmC_KO	0.824789094427709
chr4:151995179:151997179	mC_vs_hmC_KO	0.668416285414612
chr4:152007890:152009890	mC_vs_hmC_KO	0.702073162976591
chr4:152296213:152298213	mC_vs_hmC_KO	0.783986548628877
chr4:155221535:155223535	mC_vs_hmC_KO	0.867188216851324
chr4:155397069:155399069	mC_vs_hmC_KO	0.808707267148265
chr4:155490360:155492360	mC_vs_hmC_KO	1.07418917740821
chr4:155991678:155993678	mC_vs_hmC_KO	0.896164449485806
chr4:155991842:155993842	mC_vs_hmC_KO	0.896164449485806
chr4:155991904:155993904	mC_vs_hmC_KO	0.896164449485806
chr4:155992152:155994152	mC_vs_hmC_KO	0.914853226245311
chr4:155992336:155994336	mC_vs_hmC_KO	0.914853226245311
chr4:156233857:156235857	mC_vs_hmC_KO	0.908431763796916
chr4:156254338:156256338	mC_vs_hmC_KO	0.994540891882961
chr5:3595547:3597547	mC_vs_hmC_KO	0.855603863718169
chr5:3595065:3597065	mC_vs_hmC_KO	0.855603863718169
chr5:20881124:20883124	mC_vs_hmC_KO	0.90568930249831
chr5:20881452:20883452	mC_vs_hmC_KO	0.993337814963128
chr5:24424231:24426231	mC_vs_hmC_KO	0.937064163389083
chr5:25497783:25499783	mC_vs_hmC_KO	0.807076227761111
chr5:29194992:29196992	mC_vs_hmC_KO	0.705961829627644
chr5:30665885:30667885	mC_vs_hmC_KO	0.584056258413307
chr5:31053779:31055779	mC_vs_hmC_KO	0.935952285397859
chr5:31192139:31194139	mC_vs_hmC_KO	1.13695664860994
chr5:31192303:31194303	mC_vs_hmC_KO	1.09471286070389
chr5:33433090:33435090	mC_vs_hmC_KO	1.06857885193905
chr5:34512979:34514979	mC_vs_hmC_KO	0.893638930352653
chr5:37335881:37337881	mC_vs_hmC_KO	0.924691469200348
chr5:41707155:41709155	mC_vs_hmC_KO	0.931898213676274
chr5:43232462:43234462	mC_vs_hmC_KO	0.907641227394824
chr5:50057996:50059996	mC_vs_hmC_KO	1.08272026562334
chr5:65696856:65698856	mC_vs_hmC_KO	1.05239715836827
chr5:74067411:74069411	mC_vs_hmC_KO	0.928333919967422
chr5:90758297:90760297	mC_vs_hmC_KO	0.941585824106757
chr5:99251927:99253927	mC_vs_hmC_KO	0.855670038815037
chr5:100428535:100430535	mC_vs_hmC_KO	0.964574958396989
chr5:100673256:100675256	mC_vs_hmC_KO	0.804142759072432
chr5:100797600:100799600	mC_vs_hmC_KO	1.14163346805125
chr5:100797758:100799758	mC_vs_hmC_KO	1.14163346805125
chr5:105698968:105700968	mC_vs_hmC_KO	0.946973565183331
chr5:105875567:105877567	mC_vs_hmC_KO	0.832200625021021
chr5:108131591:108133591	mC_vs_hmC_KO	0.689753464974769
chr5:108131913:108133913	mC_vs_hmC_KO	0.689753464974769
chr5:111417165:111419165	mC_vs_hmC_KO	0.908353448866154
chr5:114443027:114445027	mC_vs_hmC_KO	0.974933443019275
chr5:114443305:114445305	mC_vs_hmC_KO	0.974933443019275
chr5:115157176:115159176	mC_vs_hmC_KO	0.928459848827525
chr5:115299990:115301990	mC_vs_hmC_KO	0.608639999476071
chr5:117114993:117116993	mC_vs_hmC_KO	1.0087617811846
chr5:120115512:120117512	mC_vs_hmC_KO	1.08272641842086
chr5:120612129:120614129	mC_vs_hmC_KO	1.03402814810221
chr5:121835801:121837801	mC_vs_hmC_KO	0.906716453152419
chr5:122706556:122708556	mC_vs_hmC_KO	0.972279092728052
chr5:125178214:125180214	mC_vs_hmC_KO	1.00643235331324
chr5:129019155:129021155	mC_vs_hmC_KO	0.90266662528897
chr5:129786355:129788355	mC_vs_hmC_KO	0.683569660700167
chr5:131306522:131308522	mC_vs_hmC_KO	0.956775103261493
chr5:135000350:135002350	mC_vs_hmC_KO	0.931474898085061
chr5:137045060:137047060	mC_vs_hmC_KO	0.803925652355082
chr5:137599708:137601708	mC_vs_hmC_KO	0.776558802924086
chr5:137600059:137602059	mC_vs_hmC_KO	0.776558802924086
chr5:142400496:142402496	mC_vs_hmC_KO	0.839793513299693
chr5:142816387:142818387	mC_vs_hmC_KO	0.943982963012072
chr5:142905724:142907724	mC_vs_hmC_KO	0.983721226328194
chr5:142959354:142961354	mC_vs_hmC_KO	0.761254611347391
chr5:143314360:143316360	mC_vs_hmC_KO	1.00956703879978
chr5:143328238:143330238	mC_vs_hmC_KO	0.779467925084111
chr5:143328307:143330307	mC_vs_hmC_KO	0.779467925084111
chr5:144222578:144224578	mC_vs_hmC_KO	0.622368215607002
chr5:144760578:144762578	mC_vs_hmC_KO	1.17715037131456
chr5:146844070:146846070	mC_vs_hmC_KO	0.876374446491282
chr5:151650208:151652208	mC_vs_hmC_KO	0.579528544696501
chr6:8949018:8951018	mC_vs_hmC_KO	0.949184090535129
chr6:17748169:17750169	mC_vs_hmC_KO	0.65078825596627
chr6:28479347:28481347	mC_vs_hmC_KO	0.747397334876019
chr6:29693213:29695213	mC_vs_hmC_KO	0.928841816937925
chr6:29767442:29769442	mC_vs_hmC_KO	0.822408174628477
chr6:29916012:29918012	mC_vs_hmC_KO	0.949553711123993
chr6:30459984:30461984	mC_vs_hmC_KO	1.07205871850707
chr6:30567375:30569375	mC_vs_hmC_KO	0.86553629725378
chr6:31217474:31219474	mC_vs_hmC_KO	0.800833942038083
chr6:49072794:49074794	mC_vs_hmC_KO	1.00614701799761
chr6:50455170:50457170	mC_vs_hmC_KO	0.741052804146531
chr6:52207624:52209624	mC_vs_hmC_KO	1.16200864190436
chr6:52244242:52246242	mC_vs_hmC_KO	0.754364526298071
chr6:67265978:67267978	mC_vs_hmC_KO	0.932591080943409
chr6:72898979:72900979	mC_vs_hmC_KO	1.01847603669449
chr6:83032471:83034471	mC_vs_hmC_KO	0.86645166523519
chr6:83134807:83136807	mC_vs_hmC_KO	0.798095580567941
chr6:86732378:86734378	mC_vs_hmC_KO	0.985228978505175
chr6:88197663:88199663	mC_vs_hmC_KO	1.16256816753134
chr6:88897780:88899780	mC_vs_hmC_KO	1.05606000131538
chr6:91514888:91516888	mC_vs_hmC_KO	1.03922705912335
chr6:91515034:91517034	mC_vs_hmC_KO	1.03922705912335
chr6:97178124:97180124	mC_vs_hmC_KO	1.20890042461305
chr6:108659628:108661628	mC_vs_hmC_KO	1.00877121837035
chr6:108827640:108829640	mC_vs_hmC_KO	0.849592665652212
chr6:112695670:112697670	mC_vs_hmC_KO	0.84663562400109
chr6:113482568:113484568	mC_vs_hmC_KO	0.974231616976602
chr6:113603771:113605771	mC_vs_hmC_KO	0.800309365239835
chr6:117906803:117908803	mC_vs_hmC_KO	0.879810008696987
chr6:124828447:124830447	mC_vs_hmC_KO	1.07629496082459
chr6:124964529:124966529	mC_vs_hmC_KO	0.914491753518449
chr6:124964397:124966397	mC_vs_hmC_KO	0.914491753518449
chr6:124997436:124999436	mC_vs_hmC_KO	0.814830643629579
chr6:124997609:124999609	mC_vs_hmC_KO	0.814830643629579
chr6:125130882:125132882	mC_vs_hmC_KO	0.818972426072607
chr6:125348722:125350722	mC_vs_hmC_KO	0.860103334831124
chr6:127150048:127152048	mC_vs_hmC_KO	1.11278772122317
chr6:135196986:135198986	mC_vs_hmC_KO	0.901234886629932
chr6:140622688:140624688	mC_vs_hmC_KO	0.721809648204916
chr6:140623297:140625297	mC_vs_hmC_KO	0.699352656811063
chr6:143166229:143168229	mC_vs_hmC_KO	1.13807482046603
chr7:5013697:5015697	mC_vs_hmC_KO	0.829594086645322
chr7:5013728:5015728	mC_vs_hmC_KO	0.829594086645322
chr7:5014507:5016507	mC_vs_hmC_KO	0.863306662204235
chr7:15921371:15923371	mC_vs_hmC_KO	1.04144444943868
chr7:19022539:19024539	mC_vs_hmC_KO	0.932843425600088
chr7:19023376:19025376	mC_vs_hmC_KO	0.972262925847578
chr7:19093543:19095543	mC_vs_hmC_KO	1.08135321809862
chr7:19358483:19360483	mC_vs_hmC_KO	0.722740040538876
chr7:19714429:19716429	mC_vs_hmC_KO	1.00314734602641
chr7:27177883:27179883	mC_vs_hmC_KO	0.825957165419357
chr7:28300785:28302785	mC_vs_hmC_KO	0.904712121947676
chr7:28378228:28380228	mC_vs_hmC_KO	0.937194085010174
chr7:28450984:28452984	mC_vs_hmC_KO	0.758617402596909
chr7:28451237:28453237	mC_vs_hmC_KO	0.758617402596909
chr7:30587726:30589726	mC_vs_hmC_KO	0.753455760096886
chr7:31150050:31152050	mC_vs_hmC_KO	0.814617876583477
chr7:35118292:35120292	mC_vs_hmC_KO	0.851159990012686
chr7:35584582:35586582	mC_vs_hmC_KO	1.0742959025293
chr7:38018552:38020552	mC_vs_hmC_KO	1.02850987974912
chr7:38106490:38108490	mC_vs_hmC_KO	0.964631280619523
chr7:44374030:44376030	mC_vs_hmC_KO	0.793793102717437
chr7:45394742:45396742	mC_vs_hmC_KO	0.789116213905152
chr7:45525268:45527268	mC_vs_hmC_KO	0.64507086176606
chr7:45525329:45527329	mC_vs_hmC_KO	0.64507086176606
chr7:45704246:45706246	mC_vs_hmC_KO	0.682313192715908
chr7:46794881:46796881	mC_vs_hmC_KO	0.563998157041747
chr7:49909298:49911298	mC_vs_hmC_KO	0.894523975912195
chr7:57509009:57511009	mC_vs_hmC_KO	0.898189616231762
chr7:57590172:57592172	mC_vs_hmC_KO	0.936772966079846
chr7:62375978:62377978	mC_vs_hmC_KO	1.25773098742976
chr7:75454533:75456533	mC_vs_hmC_KO	0.731743808708575
chr7:79841352:79843352	mC_vs_hmC_KO	1.09764872111651
chr7:81453758:81455758	mC_vs_hmC_KO	0.988287065929821
chr7:81705925:81707925	mC_vs_hmC_KO	0.711514124374626
chr7:98702362:98704362	mC_vs_hmC_KO	0.904163386376973
chr7:99267345:99269345	mC_vs_hmC_KO	0.9979903639594
chr7:100120500:100122500	mC_vs_hmC_KO	0.850508645686179
chr7:109985230:109987230	mC_vs_hmC_KO	0.917022563349903
chr7:119719798:119721798	mC_vs_hmC_KO	1.0302078508074
chr7:122158436:122160436	mC_vs_hmC_KO	0.853904666675128
chr7:126703220:126705220	mC_vs_hmC_KO	0.634183198947262
chr7:126703816:126705816	mC_vs_hmC_KO	0.634183198947262
chr7:127587595:127589595	mC_vs_hmC_KO	0.853006314405296
chr7:127587697:127589697	mC_vs_hmC_KO	0.86450833179653
chr7:130519369:130521369	mC_vs_hmC_KO	0.8749926797339
chr7:130518580:130520580	mC_vs_hmC_KO	0.886751410587036
chr7:138845267:138847267	mC_vs_hmC_KO	0.906791636599822
chr7:138845385:138847385	mC_vs_hmC_KO	0.906791636599822
chr7:139247481:139249481	mC_vs_hmC_KO	0.880982803484507
chr7:139893695:139895695	mC_vs_hmC_KO	0.697819188516919
chr7:141326725:141328725	mC_vs_hmC_KO	0.989834489858055
chr7:141327129:141329129	mC_vs_hmC_KO	0.901552251413076
chr7:141454187:141456187	mC_vs_hmC_KO	1.05918134072229
chr7:141474153:141476153	mC_vs_hmC_KO	1.08038666529865
chr7:141474235:141476235	mC_vs_hmC_KO	1.08038666529865
chr7:141901406:141903406	mC_vs_hmC_KO	0.921049173206906
chr7:142094284:142096284	mC_vs_hmC_KO	0.925731778860835
chr7:144914193:144916193	mC_vs_hmC_KO	0.981574389509841
chr8:4252101:4254101	mC_vs_hmC_KO	0.842516694344014
chr8:11549771:11551771	mC_vs_hmC_KO	0.825161224469037
chr8:18949975:18951975	mC_vs_hmC_KO	1.09496221410918
chr8:18949871:18951871	mC_vs_hmC_KO	1.04592908277655
chr8:46293671:46295671	mC_vs_hmC_KO	0.776562399410053
chr8:47674159:47676159	mC_vs_hmC_KO	0.925706701132926
chr8:68275527:68277527	mC_vs_hmC_KO	0.890213657394233
chr8:69901558:69903558	mC_vs_hmC_KO	1.187898549507
chr8:70211281:70213281	mC_vs_hmC_KO	1.08596605716943
chr8:70509367:70511367	mC_vs_hmC_KO	0.979834721261006
chr8:70856008:70858008	mC_vs_hmC_KO	0.866927068129755
chr8:70891757:70893757	mC_vs_hmC_KO	0.659122344645332
chr8:72547310:72549310	mC_vs_hmC_KO	0.901819072932416
