gene	mean_KO	mean_WT	mean_dif	mean_pval	feature	location
Taf1	1	0.81	0.19	0.000619885144914158	gene	20:101533734:101600789
Taf5l	0	0.18	-0.18	7.73618207690468e-05	TSS	8:124020309:124022309
Tas1r1	0.145	0.3425	-0.1975	0.0207390160797192	TES	4:152026913:152028913
Tax1bp3	1	0.82	0.18	0.0110386855949958	TES	11:73181046:73183046
Tbc1d13	0.775	0.5875	0.1875	6.40775367356735e-05	TES	2:30151013:30153013
Tbc1d17	0.3325	0.13	0.2025	0.0149268572771582	TES	7:44839775:44841775
Tbl1xr1	0.86	0.6825	0.1775	0.0015811430047545	gene	3:22077651:22215594
Tbx5	0.4525	0.23	0.2225	1.96136664135439e-05	gene	5:119835662:119884218
Tcfl5	0	0.17	-0.17	3.15177849630625e-10	TSS	2:180641691:180643691
Tcte1	0.84	0.6225	0.2175	1.01958249526095e-05	gene	17:45524433:45541677
Tdh	0.76	0.58	0.18	2.22647078745186e-07	gene	14:63493346:63508092
Tdrd1	0.8575	0.645	0.2125	6.75491878589817e-09	TSS	19:56825208:56827208
Tead2	0.4075	0.215	0.1925	0.000252896476137691	TES	7:45232619:45234619
Tead3	0.795	0.6	0.195	2.03928370434853e-05	gene	17:28332672:28349346
Tenc1	0.465	0.255	0.21	0.000330463720643645	TSS	15:102101987:102103987
Tfap2c	0.585	0.42	0.165	0.0140748106396356	gene	2:172551990:172557621
Tfeb	0.7525	0.55	0.2025	0.00275260770747449	TES	17:47791416:47793416
Tfr2	0.5975	0.4	0.1975	0.0041645425353993	TSS	5:137568839:137570839
Thpo	0.565	0.775	-0.21	0.0002348763385044	gene	16:20725453:20733511
Thsd4	0.8	0.585	0.215	0.00157644077746722	TSS	9:60510035:60512035
Tinagl1	0.7825	0.61	0.1725	6.11356098380242e-08	gene	4:130166599:130173802
Tlr7	0.74	0.485	0.255	1.37720209020368e-05	TSS	20:167329571:167331571
Tmcc2	0.47	0.0700000000000001	0.4	0.00685906362409994	TES	1:132355314:132357314
Tmcc3	0.4825	0.2775	0.205	0.000400671293441932	gene	10:94515856:94589954
Tmem104	0.645	0.4775	0.1675	0.0178698765247581	TES	11:115246025:115248025
Tmem114	0.7225	0.5325	0.19	0.00187306621649627	TES	16:8408275:8410275
Tmem140	0.7075	0.5075	0.2	2.80820341079697e-06	TES	6:34873946:34875946
Tmem151a	0.5325	0.3375	0.195	8.52086196899318e-09	gene	19:5080336:5084477
Tmem151b	0.5325	0.3675	0.165	3.20151807056944e-11	gene	17:45542939:45548677
Tmem182	0.8125	0.61	0.2025	0.00436053217158776	TES	1:40854267:40856267
Tmem184a	0.51	0.31	0.2	0.00414498649869111	TSS	5:139813283:139815283
Tmem184b	0.6675	0.485	0.1825	0.000800988762618687	TES	15:79359683:79361683
Tmem186	0.995	0.8275	0.1675	0.00071050199644586	TES	16:8632730:8634730
Tmem2	0.0475000000000001	0.23	-0.1825	0.00330356734312022	TSS	19:21777339:21779339
Tmem218	0.31	0.735	-0.425	0.00341973729666229	TSS	9:37207332:37209332
Tmem255b	0.7125	0.895	-0.1825	0.00549169988125467	TES	8:13460451:13462451
Tmem28	0.5475	0.34	0.2075	6.40420925225836e-05	gene	20:99822068:99845345
Tmigd1	0.5675	0.775	-0.2075	0.00116604688219869	TES	11:76915586:76917586
Tmod1	0	0.175	-0.175	0.000880662199246894	TSS	4:46038221:46040221
Tmprss9	0.8	0.645	0.155	3.94047741312401e-12	gene	10:80880815:80898494
Tmsb4x	0.1625	0.38	-0.2175	0.00408085196729241	TSS	20:167208218:167210218
Tnfrsf10b	0.7675	0.525	0.2425	0.00583186420696106	TES	14:69783411:69785411
Tob2	0.55	0.3775	0.1725	0.00419698490795364	gene	15:81849269:81857326
Tor4a	0.7375	0.555	0.1825	0.000427537661865027	gene	2:25193719:25195813
Traf3ip3	0.865	0.665	0.2	0.00400241653104883	TES	1:193174503:193176503
Trak1	0.6175	0.4525	0.165	1.73760831518749e-09	gene	9:121367957:121473918
Trcg1	0.095	0.9125	-0.8175	4.72250187791204e-12	TSS	9:57235555:57237555
Trim39	0	0.185	-0.185	0.00298552999987271	TSS	17:36270433:36272433
Trim7	0.6425	0.8125	-0.17	7.10274364880996e-08	gene	11:48827137:48849195
Trmt1	0.3375	0.1425	0.195	0.00187168820390771	TES	8:84698808:84700808
Trpc5	1	0.8275	0.1725	0.000617373799801242	TES	20:144380670:144382670
Tsc2	0.645	0.855	-0.21	0.00813078160294463	TES	17:24594815:24596815
Tspan2	0	0.18	-0.18	2.63431140360223e-05	TSS	3:102733769:102735769
Ttc22	0.32	0.165	0.155	0.000162059430746476	TSS	4:106621448:106623448
Ttyh3	0.5925	0.36	0.2325	0.00628429179125924	TES	5:140619577:140621577
Tulp2	0.665	0.8825	-0.2175	0.00255285958782873	TSS	7:45485262:45487262
Tulp4	0.795	0.635	0.16	0.000552656253498293	gene	17:6107829:6239637
Twistnb	0.8275	0.6475	0.18	0.0102805863784442	gene	12:33430623:33438380
Tymp	0.1575	0.3925	-0.235	0.00264728096446916	TSS	15:89376037:89378037
Ubash3b	0.615	0.8625	-0.2475	2.94079098929014e-05	TES	9:41012640:41014640
Ube2g2	0.6275	0.445	0.1825	0.000110758632077666	gene	10:77623320:77644990
Unc13d	0.4875	0.265	0.2225	0.00325964031516292	TSS	11:116076961:116078961
Upf3b	0.945	0.6875	0.2575	0.00407892201841291	TES	20:37090833:37092833
Usp27x	0.01	0.225	-0.215	0.000145411923462401	TSS	20:7374830:7376830
Usp47	0.515	0.2725	0.2425	0.00373119335656295	gene	7:112024505:112110386
Ust	0	0.19	-0.19	0.00198783706604687	TSS	10:8517825:8519825
Vrtn	0.32	0.165	0.155	0.000289413443681109	TSS	12:84641895:84643895
Vsig10l	0.4575	0.6625	-0.205	0.00806807567445338	gene	7:43464232:43471014
Vstm2l	0.2525	0.485	-0.2325	6.02619938166376e-05	TSS	2:157913652:157915652
Wfikkn2	0.6725	0.4625	0.21	0.00134377551943352	TSS	11:94241579:94243579
Wipf1	0.555	0.73	-0.175	0.0020494075915741	TES	2:73428609:73430609
Wnt7b	0	0.2225	-0.2225	0.00522606213278572	TSS	15:85579729:85581729
Wrb	0.695	0.495	0.2	0.00192853065847893	TES	16:96156852:96158852
Wscd2	0.7	0.51	0.19	0.000168054863790897	TSS	5:113549419:113551419
Xlr4c	0.6025	0.91	-0.3075	0.00953424530370488	TES	20:73233075:73235075
Xpc	0.6375	0.44	0.1975	0.00716476877551715	TES	6:91488306:91490306
Zbtb1	0.6	0.2825	0.3175	0.00173444162403474	TES	12:76387747:76389747
Zbtb25	0	0.17	-0.17	2.48006423737899e-06	TSS	12:76368464:76370464
Zbtb7b	0.59	0.805	-0.215	0.000122799445250063	TES	3:89376645:89378645
Zc3h7a	0.725	0.54	0.185	8.75183460385434e-06	gene	16:11137593:11175393
Zcchc18	0	0.185	-0.185	3.21684799518862e-07	TSS	20:136992154:136994154
Zcchc9	0.1425	0.3475	-0.205	0.00564719859927834	TSS	13:91806696:91808696
Zdhhc1	0.68	0.8425	-0.1625	0.00372619697043224	TES	8:105471424:105473424
Zfhx2os	0.815	0.5875	0.2275	9.47160709318079e-05	TSS	14:55072090:55074090
Zfp251	0.5475	0.78	-0.2325	0.00863474876440102	TES	15:76851140:76853140
Zfp384	0.04	0.225	-0.185	0.00313523299366333	TSS	6:125008237:125010237
Zfp385a	0.44	0.195	0.245	0.00162649079801728	gene	15:103314894:103339086
Zfp503	0.3125	0.525	-0.2125	0.000132461491074791	gene	14:21984961:21988601
Zfp692	0.4375	0.7175	-0.28	0.00680051245788613	TES	11:58313613:58315613
Zfp703	0.2	0.43	-0.23	2.00909386684184e-05	gene	8:26978335:26980462
Zfp787	0.965	0.785	0.18	1.25062234854896e-07	TES	7:6130488:6132488
Zic2	0.335	0.1525	0.1825	6.65874428707581e-05	TES	14:122479328:122481328
Zp1	0.6675	0.825	-0.1575	0.0134280962362556	TES	19:10913295:10915295
