location	gene	feature	mean_KO.x	mean_WT.x	mean_dif.x	mean_pval.x	mean_KO.y	mean_WT.y	mean_dif.y	mean_pval.y	mean_KO.z	mean_WT.z	mean_dif.z	mean_pval.z
4:131913415:131919029	Gm12992	gene	0	0.0600000000000001	-0.0600000000000001	1.04667072518717e-06	0	0.0600000000000001	-0.0600000000000001	1.09069441304789e-09	0	0.0600000000000001	-0.0600000000000001	1.00005179966794e-06
4:137158081:137160081	Gm13003	TES	0	0.0600000000000001	-0.0600000000000001	2.85239305069894e-09	0	0.0600000000000001	-0.0600000000000001	3.38551393927125e-06	0	0.0600000000000001	-0.0600000000000001	9.35059343236685e-08
2:58277778:58285902	Gm13544	gene	0	0.0600000000000001	-0.0600000000000001	1.39485051421452e-14	0	0.0600000000000001	-0.0600000000000001	1.66335641252586e-11	0	0.0600000000000001	-0.0600000000000001	7.59675271152551e-11
13:34653922:34665774	Gm15908	gene	0	0.0600000000000001	-0.0600000000000001	3.43011328696329e-17	0	0.0600000000000001	-0.0600000000000001	2.0943129891114e-14	0	0.0600000000000001	-0.0600000000000001	2.91706851671538e-16
17:7026542:7086597	Gm1604b	gene	0	0.0600000000000001	-0.0600000000000001	1.47917331996485e-11	0	0.0600000000000001	-0.0600000000000001	2.30002020651104e-13	0	0.0600000000000001	-0.0600000000000001	4.35813063723824e-13
5:42066959:42068959	Gm16223	TSS	0	0.0675000000000001	-0.0675000000000001	7.50910061066067e-07	0	0.0625	-0.0625	1.73378311121239e-06	0	0.0675000000000001	-0.0675000000000001	1.85040779234169e-05
2:71729966:71731966	Gm1631	TES	0	0.0675000000000001	-0.0675000000000001	1.08150798895389e-07	0	0.0600000000000001	-0.0600000000000001	8.13679733831401e-06	0	0.0600000000000001	-0.0600000000000001	2.56606823527479e-08
15:85148253:85150253	Gm19277	TES	0	0.0600000000000001	-0.0600000000000001	5.831604188765e-06	0	0.0600000000000001	-0.0600000000000001	2.89887455711283e-08	0	0.0600000000000001	-0.0600000000000001	4.50560217832626e-06
17:83034591:83077225	Gm19689	gene	0	0.0600000000000001	-0.0600000000000001	8.14228763157136e-39	0	0.0600000000000001	-0.0600000000000001	2.56404187531557e-38	0	0.0600000000000001	-0.0600000000000001	3.77804980394332e-37
12:102738829:102740829	Gm20604	TES	0	0.0625	-0.0625	5.28494511089724e-09	0	0.0600000000000001	-0.0600000000000001	2.47596974514587e-08	0	0.0600000000000001	-0.0600000000000001	1.9078657443805e-07
17:88126511:88130116	Gm4832	gene	0	0.0600000000000001	-0.0600000000000001	4.9694447519787e-09	0	0.0600000000000001	-0.0600000000000001	1.44695630767315e-08	0	0.0600000000000001	-0.0600000000000001	3.79144521796283e-11
9:49251530:49279594	Gm4894	gene	0	0.0600000000000001	-0.0600000000000001	9.07827007666229e-26	0	0.0600000000000001	-0.0600000000000001	2.7249430675538e-24	0	0.0600000000000001	-0.0600000000000001	7.34081330529313e-24
8:12386770:12435732	Gm5607	gene	0	0.0600000000000001	-0.0600000000000001	2.199515525211e-11	0	0.0600000000000001	-0.0600000000000001	8.74573331330965e-10	0	0.0600000000000001	-0.0600000000000001	7.16472576507972e-12
2:180386603:180400802	Gm6307	gene	0	0.0600000000000001	-0.0600000000000001	1.44739379943622e-29	0	0.0600000000000001	-0.0600000000000001	1.70706764674406e-26	0	0.0600000000000001	-0.0600000000000001	1.67271538595525e-22
16:18565680:18567680	Gnb1l	TES	0	0.0600000000000001	-0.0600000000000001	7.67792672936595e-05	0	0.0600000000000001	-0.0600000000000001	1.27657104696138e-05	0	0.0600000000000001	-0.0600000000000001	8.30767269680884e-05
17:57235914:57246641	Gpr108	gene	0	0.0600000000000001	-0.0600000000000001	1.03496112832594e-19	0	0.0600000000000001	-0.0600000000000001	2.85154169969801e-19	0	0.0600000000000001	-0.0600000000000001	7.63164143850774e-17
8:94924693:94942290	Gpr114	gene	0	0.0600000000000001	-0.0600000000000001	4.04750382292437e-16	0	0.0600000000000001	-0.0600000000000001	2.08231296360878e-18	0	0.0600000000000001	-0.0600000000000001	8.22222884750228e-17
5:139379666:139381666	Gpr146	TSS	0	0.0675000000000001	-0.0675000000000001	3.88525649918403e-05	0	0.0649999999999999	-0.0649999999999999	2.050019937901e-05	0	0.0649999999999999	-0.0649999999999999	4.45544352562515e-06
4:152275361:152284337	Gpr153	gene	0	0.0600000000000001	-0.0600000000000001	1.27318037278558e-19	0	0.0600000000000001	-0.0600000000000001	4.41837354815462e-15	0	0.0600000000000001	-0.0600000000000001	2.69421324424463e-17
4:150104927:150106927	Gpr157	TES	0	0.0625	-0.0625	1.17160091886219e-05	0	0.0625	-0.0625	0.00023595400546902	0	0.0625	-0.0625	1.06137118214971e-05
6:59351460:59353460	Gprin3	TES	0	0.0625	-0.0625	5.10554726802073e-12	0	0.0625	-0.0625	5.4852553714957e-11	0	0.0650000000000002	-0.0650000000000002	3.44650908482413e-08
11:61654320:61671777	Grap	gene	0	0.0600000000000001	-0.0600000000000001	7.7441687943026e-23	0	0.0600000000000001	-0.0600000000000001	1.94089858844582e-19	0	0.0600000000000001	-0.0600000000000001	2.30537854921878e-18
2:113747674:113749674	Grem1	TES	0	0.0600000000000001	-0.0600000000000001	1.22965354473842e-07	0	0.0600000000000001	-0.0600000000000001	1.7381431255895e-08	0	0.0600000000000001	-0.0600000000000001	7.98904872238651e-06
6:91762509:91806393	Grip2	gene	0	0.0600000000000001	-0.0600000000000001	2.12330580220936e-42	0	0.0600000000000001	-0.0600000000000001	4.41308441308987e-47	0	0.0600000000000001	-0.0600000000000001	3.36374147761861e-41
15:75863338:75866404	Gsdmd	gene	0	0.0600000000000001	-0.0600000000000001	6.21363080603661e-07	0	0.0725	-0.0725	2.83117371312295e-05	0	0.0600000000000001	-0.0600000000000001	2.58883321384475e-10
8:120489865:120580383	Gse1	gene	0	0.0600000000000001	-0.0600000000000001	2.03737021686216e-39	0	0.0600000000000001	-0.0600000000000001	3.08851159286992e-85	0	0.0600000000000001	-0.0600000000000001	7.53109684638817e-46
19:47885305:47887305	Gsto2	TES	0	0.0625	-0.0625	1.31948132699131e-06	0	0.0625	-0.0625	8.29414330703929e-08	0	0.0600000000000001	-0.0600000000000001	6.9662710646548e-07
17:35668727:35672743	Gtf2h4	gene	0	0.0600000000000001	-0.0600000000000001	2.30765530954094e-09	0	0.0600000000000001	-0.0600000000000001	2.22148320468836e-09	0	0.0600000000000001	-0.0600000000000001	3.08121494670498e-07
5:134358660:134455262	Gtf2ird1	gene	0	0.0600000000000001	-0.0600000000000001	5.06347802298956e-137	0	0.0600000000000001	-0.0600000000000001	1.68561647991051e-116	0	0.0600000000000001	-0.0600000000000001	2.35316192627589e-117
6:115945938:115949233	H1foo	gene	0	0.0600000000000001	-0.0600000000000001	0.00725577562023321	0	0.0600000000000001	-0.0600000000000001	0.00571861081991955	0	0.0600000000000001	-0.0600000000000001	0.0192305647021924
17:36546074:36548074	H2 M11	TSS	0	0.0600000000000001	-0.0600000000000001	3.57142775337215e-12	0	0.0600000000000001	-0.0600000000000001	9.62673413730994e-10	0	0.0600000000000001	-0.0600000000000001	5.86319458991753e-09
4:149980473:150002236	H6pd	gene	0	0.0600000000000001	-0.0600000000000001	1.02849446086443e-30	0	0.0600000000000001	-0.0600000000000001	3.9132312482952e-29	0	0.0600000000000001	-0.0600000000000001	3.23277093041968e-26
9:58824511:58859955	Hcn4	gene	0	0.0600000000000001	-0.0600000000000001	1.50920615795276e-50	0	0.0600000000000001	-0.0600000000000001	1.20592912081788e-44	0	0.0600000000000001	-0.0600000000000001	4.32275921281956e-50
4:62498053:62500053	Hdhd3	TES	0	0.0600000000000001	-0.0600000000000001	1.64883286559876e-09	0	0.0600000000000001	-0.0600000000000001	1.40607221652343e-09	0	0.0600000000000001	-0.0600000000000001	4.64371412581388e-07
5:123974627:124002215	Hip1r	gene	0	0.0600000000000001	-0.0600000000000001	1.54778013606386e-13	0	0.0600000000000001	-0.0600000000000001	1.28549902307283e-14	0	0.0600000000000001	-0.0600000000000001	4.3891239514298e-13
13:42053020:42184026	Hivep1	gene	0	0.0600000000000001	-0.0600000000000001	4.80035139294259e-51	0	0.0600000000000001	-0.0600000000000001	2.09526842614075e-52	0	0.0600000000000001	-0.0600000000000001	8.59754461276402e-46
8:70283998:70293361	Homer3	gene	0	0.0600000000000001	-0.0600000000000001	4.54545398616883e-19	0	0.0600000000000001	-0.0600000000000001	1.94791672271582e-21	0	0.0600000000000001	-0.0600000000000001	6.90223569861489e-20
14:70555055:70572548	Hr	gene	0	0.0600000000000001	-0.0600000000000001	3.12428080253192e-31	0	0.0600000000000001	-0.0600000000000001	1.1934585301961e-42	0	0.0600000000000001	-0.0600000000000001	6.05527806209963e-42
11:63885692:63921284	Hs3st3b1	gene	0	0.0600000000000001	-0.0600000000000001	4.94829910637881e-30	0	0.0600000000000001	-0.0600000000000001	1.76252791987707e-28	0	0.0600000000000001	-0.0600000000000001	8.9500128885221e-27
9:48963990:48965990	Htr3b	TSS	0	0.0625	-0.0625	5.52848748921852e-05	0	0.0625	-0.0625	1.28956408329979e-06	0	0.0650000000000002	-0.0650000000000002	0.00043552450664521
11:49077586:49095987	Ifi47	gene	0	0.0600000000000001	-0.0600000000000001	1.82640833303815e-29	0	0.0600000000000001	-0.0600000000000001	1.61673831550103e-32	0	0.0600000000000001	-0.0600000000000001	1.5076721453502e-25
2:62645255:62647255	Ifih1	TSS	0	0.0600000000000001	-0.0600000000000001	0.000564787900887942	0	0.0625	-0.0625	1.92521153992876e-05	0	0.0600000000000001	-0.0600000000000001	6.63658281552606e-05
15:78158462:78160462	Ift27	TES	0	0.0600000000000001	-0.0600000000000001	3.82283254574892e-07	0	0.0600000000000001	-0.0600000000000001	1.87101917828647e-05	0	0.0600000000000001	-0.0600000000000001	0.000257635886110001
9:65142188:65184870	Igdcc3	gene	0	0.0600000000000001	-0.0600000000000001	3.23257496055601e-41	0	0.0600000000000001	-0.0600000000000001	2.10000622141128e-43	0	0.0600000000000001	-0.0600000000000001	1.04436960216517e-44
16:96360756:96362756	Igsf5	TSS	0	0.0625	-0.0625	2.64228765186146e-06	0	0.0600000000000001	-0.0600000000000001	0.000146175422864609	0	0.0650000000000002	-0.0650000000000002	0.00598810550505164
7:125602428:125604428	Il21r	TSS	0	0.0600000000000001	-0.0600000000000001	5.17079821982263e-05	0	0.0600000000000001	-0.0600000000000001	0.00147459447015861	0	0.0600000000000001	-0.0600000000000001	0.000777049446314154
16:36725804:36727804	Ildr1	TES	0	0.0600000000000001	-0.0600000000000001	2.52421619740586e-06	0	0.0674999999999999	-0.0674999999999999	3.22404659216918e-06	0	0.0600000000000001	-0.0600000000000001	1.19403132863723e-05
12:112589783:112614557	Inf2	gene	0	0.0600000000000001	-0.0600000000000001	1.52262000465329e-51	0	0.0600000000000001	-0.0600000000000001	4.34374585170738e-48	0	0.0600000000000001	-0.0600000000000001	7.10924122017541e-49
7:139390108:139578652	Inpp5a	gene	0	0.0600000000000001	-0.0600000000000001	5.45647851160648e-267	0	0.0600000000000001	-0.0600000000000001	7.92000690081042e-244	0	0.0600000000000001	-0.0600000000000001	2.25273591904663e-253
17:27142970:27144970	Ip6k3	TES	0	0.0649999999999999	-0.0649999999999999	9.82750186123341e-06	0	0.0649999999999999	-0.0649999999999999	1.87698513588652e-05	0	0.0649999999999999	-0.0649999999999999	0.00018789620596519
11:53776324:53778324	Irf1	TES	0	0.0600000000000001	-0.0600000000000001	5.95617240740469e-09	0	0.0600000000000001	-0.0600000000000001	5.93937726652681e-09	0	0.0600000000000001	-0.0600000000000001	6.63039844925957e-08
11:115975724:116007411	Itgb4	gene	0	0.0600000000000001	-0.0600000000000001	1.9814062130742e-57	0	0.0600000000000001	-0.0600000000000001	4.16779925898549e-55	0	0.0600000000000001	-0.0600000000000001	2.07762960027955e-54
2:118880357:118882357	Ivd	TES	0	0.0775000000000001	-0.0775000000000001	0.000315269048124108	0	0.0649999999999999	-0.0649999999999999	0.000173872238189632	0	0.0649999999999999	-0.0649999999999999	1.89300378426331e-05
7:44709742:44718842	Izumo2	gene	0	0.0600000000000001	-0.0600000000000001	1.39726287196829e-10	0	0.0600000000000001	-0.0600000000000001	5.47439142303376e-10	0	0.0600000000000001	-0.0600000000000001	5.87948245792966e-11
2:137082450:137115520	Jag1	gene	0	0.0600000000000001	-0.0600000000000001	7.22253416525227e-52	0	0.0600000000000001	-0.0600000000000001	5.50623745574541e-55	0	0.0600000000000001	-0.0600000000000001	9.90478986392189e-46
9:21767772:21797546	Kank2	gene	0	0.0600000000000001	-0.0600000000000001	1.43252841661166e-32	0	0.0600000000000001	-0.0600000000000001	3.67535015754698e-29	0	0.0600000000000001	-0.0600000000000001	1.90526434598375e-29
17:53567970:53671721	Kat2b	gene	0	0.0600000000000001	-0.0600000000000001	4.13733903617796e-36	0	0.0600000000000001	-0.0600000000000001	1.20934650720464e-36	0	0.0600000000000001	-0.0600000000000001	9.04359581138287e-31
4:142103389:142209208	Kazn	gene	0	0.0600000000000001	-0.0600000000000001	2.02666733229103e-165	0	0.0600000000000001	-0.0600000000000001	1.87770727611053e-140	0	0.0600000000000001	-0.0600000000000001	3.45617211411935e-129
9:65387683:65389683	Kbtbd13	TES	0	0.0650000000000002	-0.0650000000000002	1.50603436712695e-07	0	0.0650000000000002	-0.0650000000000002	3.05533044841147e-08	0	0.0650000000000002	-0.0650000000000002	1.04989421981754e-07
1:78819025:78821025	Kcne4	TES	0	0.0700000000000001	-0.0700000000000001	0.00057444815647383	0.00499999999999989	0.0750000000000002	-0.0700000000000003	0.00140329305908699	0	0.0699999999999998	-0.0699999999999998	0.0003236175120661
5:24320588:24328591	Kcnh2	gene	0	0.0600000000000001	-0.0600000000000001	2.36064438591976e-09	0	0.0600000000000001	-0.0600000000000001	5.37836697908898e-11	0	0.0600000000000001	-0.0600000000000001	2.41619023206796e-11
5:30589169:30624270	Kcnk3	gene	0	0.0600000000000001	-0.0600000000000001	1.61803291719449e-22	0	0.0600000000000001	-0.0600000000000001	2.24786721490952e-27	0	0.0600000000000001	-0.0600000000000001	1.82972687976819e-28
14:20141057:20180782	Kcnk5	gene	0	0.0600000000000001	-0.0600000000000001	4.7142596057432e-54	0	0.0600000000000001	-0.0600000000000001	1.0296445485e-54	0	0.0600000000000001	-0.0600000000000001	5.01985497856771e-35
11:33964012:33972638	Kcnmb1	gene	0	0.0600000000000001	-0.0600000000000001	2.43898227412384e-10	0	0.0600000000000001	-0.0600000000000001	2.36509025907686e-13	0	0.0600000000000001	-0.0600000000000001	1.44043002493618e-09
5:114362571:114364571	Kctd10	TES	0	0.0649999999999999	-0.0649999999999999	1.93717767753821e-08	0	0.0675000000000001	-0.0675000000000001	1.13698387204414e-06	0	0.0625	-0.0625	3.04972826473877e-08
14:102975580:102977580	Kctd12	TES	0	0.0600000000000001	-0.0600000000000001	3.24173391614853e-06	0	0.0649999999999999	-0.0649999999999999	1.34385255138293e-07	0	0.0600000000000001	-0.0600000000000001	0.000188350144818295
7:34638015:34640015	Kctd15	TES	0	0.0600000000000001	-0.0600000000000001	4.48609835055266e-05	0.00499999999999989	0.0700000000000001	-0.0650000000000002	0.00117683672305932	0	0.0649999999999999	-0.0649999999999999	5.30027762730257e-05
8:105383806:105412502	Kctd19	gene	0	0.0600000000000001	-0.0600000000000001	3.46558020607575e-37	0	0.0600000000000001	-0.0600000000000001	1.42625136231943e-37	0	0.0600000000000001	-0.0600000000000001	2.52066651207353e-36
7:97333322:97349216	Kctd21	gene	0	0.0600000000000001	-0.0600000000000001	1.78463049296002e-30	0	0.0600000000000001	-0.0600000000000001	2.20133867638023e-34	0	0.0600000000000001	-0.0600000000000001	1.45689869791942e-27
17:56327049:56401873	Kdm4b	gene	0	0.0600000000000001	-0.0600000000000001	1.37837520354604e-113	0	0.0600000000000001	-0.0600000000000001	1.77046941324073e-103	0	0.0600000000000001	-0.0600000000000001	4.9484981080655e-111
2:142617344:142619344	Kif16b	TES	0	0.0600000000000001	-0.0600000000000001	0.000184087816672722	0	0.0600000000000001	-0.0600000000000001	7.94718115422699e-06	0	0.0600000000000001	-0.0600000000000001	0.000946910468123606
12:112147207:112180747	Kif26a	gene	0	0.0600000000000001	-0.0600000000000001	2.08344535615655e-20	0	0.0625	-0.0625	2.31504560742866e-25	0	0.0600000000000001	-0.0600000000000001	3.02439634883909e-19
2:146969089:146971089	Kiz	TES	0	0.0600000000000001	-0.0600000000000001	2.4007407782892e-09	0	0.0600000000000001	-0.0600000000000001	6.70766861151547e-12	0	0.0600000000000001	-0.0600000000000001	4.43545888219848e-09
1:134456554:134489873	Klhl12	gene	0	0.0600000000000001	-0.0600000000000001	2.65166405203958e-56	0	0.0600000000000001	-0.0600000000000001	2.13404745343025e-71	0	0.0600000000000001	-0.0600000000000001	4.29589487092439e-60
7:75849337:75866491	Klhl25	gene	0	0.0600000000000001	-0.0600000000000001	1.53707445165741e-21	0	0.0600000000000001	-0.0600000000000001	1.63762302671001e-18	0	0.0600000000000001	-0.0600000000000001	9.48432965133172e-19
15:101350570:101369125	Krt80	gene	0	0.0600000000000001	-0.0600000000000001	2.27451155257001e-28	0	0.0600000000000001	-0.0600000000000001	1.89031182593878e-22	0	0.0600000000000001	-0.0600000000000001	7.87204994778615e-27
2:31945535:31947535	Lamc3	TES	0	0.0650000000000002	-0.0650000000000002	6.88543686931268e-07	0	0.0625	-0.0625	1.89310014516893e-06	0	0.0600000000000001	-0.0600000000000001	2.85198190814403e-06
4:134746411:134767004	Ldlrap1	gene	0	0.0600000000000001	-0.0600000000000001	2.28134558032407e-32	0	0.0600000000000001	-0.0600000000000001	1.41357858131326e-31	0	0.0600000000000001	-0.0600000000000001	4.33887616071232e-34
1:132192435:132256382	Lemd1	gene	0	0.0600000000000001	-0.0600000000000001	4.88015653747801e-78	0	0.0600000000000001	-0.0600000000000001	3.65230971963349e-77	0	0.0600000000000001	-0.0600000000000001	4.34628397317813e-79
11:20824354:20830108	Lgalsl	gene	0	0.0600000000000001	-0.0600000000000001	1.08180525501876e-13	0	0.0625	-0.0625	1.77862459107462e-15	0	0.0600000000000001	-0.0600000000000001	3.86587809231724e-14
1:134987352:135104276	Lgr6	gene	0	0.0600000000000001	-0.0600000000000001	3.63128329901552e-121	0	0.0600000000000001	-0.0600000000000001	7.31341403940708e-128	0	0.0600000000000001	-0.0600000000000001	9.07114621151623e-118
18:56708812:56752424	Lmnb1	gene	0	0.0600000000000001	-0.0600000000000001	8.40475414034979e-69	0	0.0600000000000001	-0.0600000000000001	1.18594458480844e-73	0	0.0600000000000001	-0.0600000000000001	4.55454023168335e-61
7:109139564:109169512	Lmo1	gene	0	0.0600000000000001	-0.0600000000000001	3.74112121759945e-36	0	0.0600000000000001	-0.0600000000000001	1.46622430563852e-34	0	0.0600000000000001	-0.0600000000000001	1.11791290986408e-41
17:31162052:31164052	LOC102631757	TES	0	0.0650000000000002	-0.0650000000000002	7.63436862282707e-05	0	0.0700000000000001	-0.0700000000000001	8.3798145980424e-06	0.00750000000000006	0.0700000000000001	-0.0625	1.91591122880903e-07
9:58288722:58312212	Loxl1	gene	0	0.0600000000000001	-0.0600000000000001	1.40300725495782e-22	0	0.0600000000000001	-0.0600000000000001	6.98451380806111e-28	0	0.0600000000000001	-0.0600000000000001	1.54047417259467e-27
11:87825114:87827114	Lpo	TSS	0	0.0600000000000001	-0.0600000000000001	1.15859474588566e-05	0	0.0625	-0.0625	1.83540974043327e-06	0	0.0600000000000001	-0.0600000000000001	7.39302404342978e-08
3:86775971:86777971	Lrba	TES	0	0.0625	-0.0625	1.09691583718577e-08	0	0.0600000000000001	-0.0600000000000001	3.24976751725208e-07	0	0.0600000000000001	-0.0600000000000001	1.07726736828507e-10
6:94605528:94699145	Lrig1	gene	0	0.0600000000000001	-0.0600000000000001	4.3552917280795e-108	0	0.0600000000000001	-0.0600000000000001	4.6753562589165e-119	0	0.0600000000000001	-0.0600000000000001	4.46379188177407e-113
2:91458530:91478287	Lrp4	gene	0	0.0600000000000001	-0.0600000000000001	3.92594737109639e-20	0	0.0600000000000001	-0.0600000000000001	4.21597252200421e-25	0	0.0600000000000001	-0.0600000000000001	2.57106851250324e-18
19:3585824:3685564	Lrp5	gene	0	0.0600000000000001	-0.0600000000000001	3.18730808553915e-102	0	0.0600000000000001	-0.0600000000000001	8.48871310370738e-83	0	0.0600000000000001	-0.0600000000000001	2.98575465864656e-103
7:141209055:141211055	Lrrc56	TES	0	0.0600000000000001	-0.0600000000000001	2.74069129950613e-10	0	0.0625	-0.0625	2.77389549095829e-08	0	0.0600000000000001	-0.0600000000000001	4.50826369240975e-07
2:30238768:30262790	Lrrc8a	gene	0	0.0600000000000001	-0.0600000000000001	2.91524949411951e-77	0	0.0600000000000001	-0.0600000000000001	4.763053907137e-88	0	0.0600000000000001	-0.0600000000000001	1.53439767571848e-84
9:111041766:111043766	Ltf	TES	0	0.0600000000000001	-0.0600000000000001	1.19572892882455e-05	0	0.0600000000000001	-0.0600000000000001	2.79729459264963e-05	0	0.0600000000000001	-0.0600000000000001	8.6185422995033e-05
2:119752325:119757525	Ltk	gene	0	0.0600000000000001	-0.0600000000000001	2.52413401842412e-08	0	0.0625	-0.0625	6.47724373283416e-08	0	0.0600000000000001	-0.0600000000000001	8.61153247099367e-07
11:78827594:78842899	Lyrm9	gene	0	0.0600000000000001	-0.0600000000000001	3.14313387597589e-25	0	0.0600000000000001	-0.0600000000000001	8.04013530638036e-23	0	0.0600000000000001	-0.0600000000000001	3.89755504154392e-18
3:55781509:55783509	Mab21l1	TSS	0	0.0649999999999999	-0.0649999999999999	2.26285593198187e-09	0	0.0625	-0.0625	7.89183644728469e-05	0	0.0675000000000001	-0.0675000000000001	4.81483346149547e-07
5:140009688:140320552	Mad1l1	gene	0	0.0600000000000001	-0.0600000000000001	0	0	0.0600000000000001	-0.0600000000000001	0	0	0.0600000000000001	-0.0600000000000001	0
4:134562689:134703290	Man1c1	gene	0	0.0600000000000001	-0.0600000000000001	4.25980711107116e-221	0	0.0600000000000001	-0.0600000000000001	8.42908569315267e-208	0	0.0600000000000001	-0.0600000000000001	9.47216598701622e-207
17:28770316:28777704	Mapk13	gene	0	0.0600000000000001	-0.0600000000000001	0.000512904930687959	0	0.0600000000000001	-0.0600000000000001	5.1261144041884e-06	0	0.0600000000000001	-0.0600000000000001	0.00166187047161396
9:75385781:75387781	Mapk6	TES	0	0.0600000000000001	-0.0600000000000001	8.12721409690835e-09	0	0.0600000000000001	-0.0600000000000001	2.09167963512564e-09	0	0.0600000000000001	-0.0600000000000001	3.85516676657116e-07
1:131054703:131096543	Mapkapk2	gene	0	0.0600000000000001	-0.0600000000000001	6.87521634802113e-50	0	0.0600000000000001	-0.0600000000000001	6.00815104501651e-53	0	0.0600000000000001	-0.0600000000000001	4.77324717619538e-60
18:56760715:56762715	March3	TES	0	0.0625	-0.0625	0.00259005530712569	0	0.0600000000000001	-0.0600000000000001	0.000546815462435098	0	0.0700000000000001	-0.0700000000000001	0.00900703843098197
4:130954476:130956476	Matn1	TES	0	0.0600000000000001	-0.0600000000000001	3.06481442578457e-10	0	0.0600000000000001	-0.0600000000000001	3.3779740627014e-05	0	0.0600000000000001	-0.0600000000000001	9.41958470279829e-07
9:78431517:78442237	Mb21d1	gene	0	0.0600000000000001	-0.0600000000000001	3.27088069732319e-18	0	0.0600000000000001	-0.0600000000000001	4.09724629007791e-19	0	0.0600000000000001	-0.0600000000000001	1.01059243410589e-15
4:154171712:154274721	Megf6	gene	0	0.0600000000000001	-0.0600000000000001	6.6394885331683e-121	0	0.0600000000000001	-0.0600000000000001	7.8646095741237e-115	0	0.0600000000000001	-0.0600000000000001	5.4555102548972e-119
19:29698940:29707306	Mlana	gene	0	0.0600000000000001	-0.0600000000000001	5.03550439466221e-14	0	0.0600000000000001	-0.0600000000000001	1.98191631259875e-11	0	0.0600000000000001	-0.0600000000000001	3.29788325487543e-13
5:111419165:111456025	Mn1	gene	0	0.0600000000000001	-0.0600000000000001	7.01142550806379e-43	0	0.0600000000000001	-0.0600000000000001	4.27184307761193e-30	0	0.0600000000000001	-0.0600000000000001	1.65341747536797e-36
19:12459778:12461778	Mpeg1	TSS	0	0.0650000000000002	-0.0650000000000002	1.66140320989209e-07	0	0.0625	-0.0625	1.05309234250413e-07	0	0.0600000000000001	-0.0600000000000001	1.39784376218651e-06
7:145313834:145315834	Mrgprd	TSS	0	0.0650000000000002	-0.0650000000000002	0.000809870758532233	0	0.0800000000000001	-0.0800000000000001	0.000123108877478301	0	0.0750000000000002	-0.0750000000000002	3.67655286464755e-05
11:88340381:88717229	Msi2	gene	0	0.0600000000000001	-0.0600000000000001	0	0	0.0600000000000001	-0.0600000000000001	0	0	0.0600000000000001	-0.0600000000000001	0
17:83813905:83815905	Mta3	TES	0.00499999999999989	0.0675000000000001	-0.0625000000000002	2.17646421309786e-06	0	0.0600000000000001	-0.0600000000000001	1.90488730732501e-06	0	0.0600000000000001	-0.0600000000000001	2.35296106266922e-07
15:58940233:58942233	Mtss1	TES	0	0.0600000000000001	-0.0600000000000001	2.99695868788575e-09	0	0.0600000000000001	-0.0600000000000001	5.90987252677608e-10	0	0.0600000000000001	-0.0600000000000001	6.15588175865311e-07
2:163055634:163083687	Mybl2	gene	0	0.0600000000000001	-0.0600000000000001	5.92740897015239e-36	0	0.0600000000000001	-0.0600000000000001	2.1454043717741e-42	0	0.0600000000000001	-0.0600000000000001	3.01774504791253e-37
14:54969687:54971687	Myh7	TES	0	0.0625	-0.0625	2.07361178673633e-09	0	0.0625	-0.0625	6.12145149164126e-07	0	0.0600000000000001	-0.0600000000000001	9.34944710576727e-08
2:70040125:70428195	Myo3b	gene	0	0.0600000000000001	-0.0600000000000001	1.03612128786073e-42	0	0.0600000000000001	-0.0600000000000001	1.42239147395868e-50	0	0.0600000000000001	-0.0600000000000001	2.29867711875811e-42
5:97391330:97393330	Naa11	TSS	0	0.0600000000000001	-0.0600000000000001	1.61987994931082e-09	0	0.0600000000000001	-0.0600000000000001	9.36245194195988e-07	0	0.0625	-0.0625	2.77926178682441e-08
9:110625788:110653161	Nbeal2	gene	0	0.0600000000000001	-0.0600000000000001	1.16182876651008e-19	0	0.0600000000000001	-0.0600000000000001	1.59264443665331e-17	0	0.0600000000000001	-0.0600000000000001	8.81362786619053e-20
2:174282236:174294436	Nespas	gene	0	0.0600000000000001	-0.0600000000000001	2.19511375231936e-12	0	0.0600000000000001	-0.0600000000000001	4.8397446967099e-16	0	0.0600000000000001	-0.0600000000000001	3.32795971944478e-12
18:80607204:80707173	Nfatc1	gene	0	0.0600000000000001	-0.0600000000000001	3.13145611116258e-155	0	0.0600000000000001	-0.0600000000000001	7.71581054265325e-153	0	0.0600000000000001	-0.0600000000000001	7.68292629296251e-155
19:46305736:46311090	Nfkb2	gene	0	0.0600000000000001	-0.0600000000000001	7.13139086224916e-07	0	0.0625	-0.0625	1.75848244477651e-05	0	0.0600000000000001	-0.0600000000000001	2.04315846250844e-07
9:108295496:108297496	Nicn1	TES	0	0.0600000000000001	-0.0600000000000001	5.04228150692636e-13	0	0.0600000000000001	-0.0600000000000001	2.53321239578231e-12	0	0.0600000000000001	-0.0600000000000001	4.19106647934909e-12
8:88522343:88593887	Nkd1	gene	0	0.0600000000000001	-0.0600000000000001	3.2796992614042e-72	0	0.0600000000000001	-0.0600000000000001	6.0797875891556e-81	0	0.0600000000000001	-0.0600000000000001	2.41919188385286e-63
13:73820327:73846631	Nkd2	gene	0	0.0600000000000001	-0.0600000000000001	7.05556631005407e-24	0	0.0600000000000001	-0.0600000000000001	7.77619345693806e-28	0	0.0600000000000001	-0.0600000000000001	4.07937515217584e-25
